"","value"
"1",0.505
"2",0.257
"3",-0.887
"4",0.542
"5",0.176
"6",-0.484
"7",0.044
"8",-0.403
"9",-0.334
"10",0.062
"11",0.366
"12",-0.113
"13",-0.198
"14",0.179
"15",-0.399
"16",0.3
"17",-0.737
"18",0.353
"19",0.675
"20",-0.299
"21",-0.106
"22",0.349
"23",-0.456
"24",-0.651
"25",0.071
"26",0.587
"27",0.131
"28",0.169
"29",0.162
"30",-0.197
"31",0.413
"32",0.133
"33",0.176
"34",0.294
"35",-0.181
"36",-0.253
"37",-0.162
"38",0.361
"39",0.073
"40",0.243
"41",-0.036
"42",0.003
"43",0.069
"44",0.199
"45",0.028
"46",-0.276
"47",-0.283
"48",-0.08
"49",0.199
"50",0.005
"51",0.205
"52",-0.458
"53",-0.322
"54",-0.096
"55",-0.049
"56",0.089
"57",0.016
"58",0.089
"59",0.65
"60",-0.294
"61",0.057
"62",0.121
"63",0.001
"64",0.007
"65",0.619
"66",-0.096
"67",-0.763
"68",-0.619
"69",0.132
"70",0.229
"71",-0.012
"72",-0.551
"73",0.218
"74",-0.011
"75",0.127
"76",-0.078
"77",0.036
"78",-0.752
"79",-0.271
"80",0.139
"81",0.364
"82",0.253
"83",-0.253
"84",0.318
"85",0.424
"86",0.245
"87",-1.073
"88",0.186
"89",-0.305
"90",0.187
"91",0.305
"92",0.026
"93",0.352
"94",0.089
"95",-0.749
"96",-0.292
"97",0.48
"98",0.536
"99",-0.126
"100",0.063
"101",0.222
"102",-0.304
"103",0.067
"104",-0.304
"105",0.164
"106",0.333
"107",0.379
"108",-0.638
"109",0.147
"110",0.628
"111",0.072
"112",-0.955
"113",-0.247
"114",0.261
"115",0.034
"116",-0.687
"117",0.071
"118",-0.178
"119",-0.135
"120",-0.112
"121",-0.597
"122",0.527
"123",0.387
"124",-0.503
"125",0.104
"126",0.553
"127",-0.482
"128",-0.225
"129",0.79
"130",0.542
"131",0.352
"132",0.686
"133",-0.06
"134",0.056
"135",-0.625
"136",-0.313
"137",0.031
"138",-0.532
"139",0.049
"140",0.354
"141",-0.081
"142",-0.133
"143",0.411
"144",-0.512
"145",-0.746
"146",0.595
"147",-0.419
"148",0.414
"149",0.085
"150",-0.211
"151",-0.308
"152",-0.241
"153",0.359
"154",0.342
"155",0.755
"156",0.592
"157",-0.232
"158",-0.873
"159",-0.113
"160",-0.336
"161",-0.701
"162",-0.314
"163",-0.363
"164",0.034
"165",-0.232
"166",0.109
"167",0.547
"168",-0.334
"169",0.303
"170",0.081
"171",0.249
"172",0.477
"173",0.218
"174",0.182
"175",0.038
"176",0.431
"177",-0.113
"178",0.52
"179",-0.198
"180",-0.45
"181",-0.392
"182",0.222
"183",0.593
"184",-0.042
"185",0.273
"186",-0.678
"187",-0.184
"188",0.443
"189",0.353
"190",-0.816
"191",0.517
"192",0.036
"193",-0.015
"194",0.659
"195",0.023
"196",-1.044
"197",0.071
"198",-0.503
"199",0.352
"200",-0.461
"201",-0.422
"202",-0.254
"203",-0.127
"204",0.148
"205",0.119
"206",0.515
"207",0.684
"208",0.531
"209",-0.5
"210",-0.347
"211",-0.873
"212",-0.011
"213",0.184
"214",-0.223
"215",0.153
"216",0.253
"217",0.097
"218",-0.207
"219",-0.425
"220",-0.329
"221",0.285
"222",-0.765
"223",-0.176
"224",-0.339
"225",-0.578
"226",0.133
"227",0.235
"228",0.337
"229",0.01
"230",0.21
"231",0.249
"232",-0.805
"233",-0.009
"234",-0.181
"235",0.122
"236",0.231
"237",0.407
"238",-1.019
"239",-0.468
"240",-0.354
"241",-0.491
"242",-0.158
"243",-0.583
"244",0.684
"245",0.231
"246",0.7
"247",0.734
