"","value"
"1",79
"2",78.5
"3",78.6
"4",78.75
"5",79.35
"6",78.75
"7",78.9
"8",79.5
"9",79.75
"10",79
"11",78.75
"12",78.75
"13",79.3
"14",78.75
"15",78.1
"16",78.4
"17",78.15
"18",78
"19",77.6
"20",77.8
"21",77.75
"22",77.87
"23",78.27
"24",78.75
"25",79.7
"26",79.9
"27",80.1
"28",80.2
"29",79.75
"30",79.5
"31",78.95
"32",79.1
"33",79.2
"34",80.77
"35",81.35
"36",81.2
"37",80.7
"38",80.05
"39",80.5
"40",80.65
"41",80.65
"42",79.6
"43",79.9
"44",80.1
"45",79.65
"46",79.5
"47",80.8
"48",81.5
"49",81.15
"50",82.45
"51",82.9
"52",83.4
"53",83
"54",82.5
"55",82.4
"56",82.62
"57",82.75
"58",82.9
"59",82.95
"60",82.45
"61",82.05
"62",81.25
"63",81.05
"64",80.6
"65",80.3
"66",79.75
"67",79
"68",79.15
"69",79.15
"70",79.05
"71",78.5
"72",78.65
"73",78.75
"74",78.8
"75",79.65
"76",79.05
"77",79.15
"78",79.45
"79",80.5
"80",80.6
"81",80
"82",79.77
"83",79.65
"84",79.27
"85",79.5
"86",78.55
"87",79.05
"88",79.2
"89",78.27
"90",77.62
"91",76.27
"92",75.65
"93",75.1
"94",73.6
"95",75
