"","value"
"1",1302
"2",779.7
"3",899.2
"4",1271.9
"5",1157.7
"6",1461.4
"7",1241.9
"8",1387.2
"9",1257.6
"10",1479.9
"11",1192.6
"12",813.2
"13",1269.2
"14",1286.7
"15",1296.8
"16",726.7
"17",1037.9
"18",1114.8
"19",1033.3
"20",992.7
"21",690.6
"22",1375.7
"23",807.9
"24",1464.3
"25",1382.6
"26",916.9
"27",842.7
"28",619.1
"29",1039.7
"30",922.5
"31",670.8
"32",979.2
"33",1117.6
"34",828.5
"35",1195.3
"36",943
"37",842.3
"38",826.3
"39",936
"40",1468.7
"41",860.3
"42",946.8
"43",1109.1
"44",1180.3
"45",1075.5
"46",1156.8
"47",1218.2
"48",1270.6
"49",1271.9
"50",1018.5
"51",1232
"52",947.1
"53",1532.8
"54",1224
"55",837.2
"56",956.5
"57",820
"58",865.8
"59",1207.4
"60",975.5
"61",1068
"62",1378.1
"63",921.9
"64",1158.2
"65",1048.9
"66",1060.8
"67",1115.1
"68",1548.5
"69",1429.7
"70",925.4
"71",1523.3
"72",1181.7
"73",1304.6
"74",522.3
"75",1171.6
"76",970
"77",979.5
"78",873.9
"79",1424.2
"80",1233.8
"81",1345.4
"82",1024.2
"83",1541.4
"84",746.1
"85",728.7
"86",1071.6
"87",894.3
"88",1017.6
"89",763.4
"90",1088.5
"91",732.5
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",5760.7
"100",6130.3
"101",6445.7
"102",5897.6
"103",4006.7
"104",5965.5
"105",6539.6
"106",6704.4
"107",3959.9
"108",5239.6
"109",6007.2
"110",5370.5
"111",5111.2
"112",3673.5
"113",5970.5
"114",3955.6
"115",6352.4
"116",6321.7
"117",4366
"118",4322.8
"119",3036.4
"120",4748.4
"121",4204.4
"122",2826.4
"123",4161.4
"124",5404
"125",3865.5
"126",5215.3
"127",4376.3
"128",3471.5
"129",3745.6
"130",4367.4
"131",6568
"132",4025.4
"133",4744.8
"134",5355.2
"135",5343.1
"136",4838.9
"137",4934.2
"138",6111.9
"139",6392.8
"140",5749.6
"141",4638.5
"142",5133.3
"143",4021.2
"144",6756.2
"145",5593.1
"146",4426.6
"147",4501.4
"148",3921.4
"149",3632.1
"150",5482.6
"151",4561.1
"152",5281.4
"153",6601.9
"154",4311.1
"155",5258.1
"156",5027.6
"157",5029.4
"158",5177
"159",7537.3
"160",6957.4
"161",4458
"162",6919.3
"163",5876.1
"164",6331.3
"165",2664.4
"166",6141.8
"167",4665.9
"168",5045.4
"169",4095.4
"170",6987.5
"171",6660.6
"172",6849.6
"173",5015.9
"174",7643.4
"175",3984.7
"176",3688.6
"177",4949.3
"178",3981.3
"179",4483
"180",3135.1
"181",5151.8
"182",3543.5
"183",0
"184",0
"185",0
"186",0
"187",0
"188",0
"189",0
"190",941.4
"191",1029.7
"192",918.5
"193",923.7
"194",540.6
"195",1109.2
"196",969.9
"197",962.4
"198",717.5
"199",741.3
"200",1262
"201",973.9
"202",765.5
"203",416
"204",999.4
"205",489.9
"206",1097.5
"207",1068.1
"208",595
"209",607.5
"210",455
"211",832.6
"212",719.5
"213",530.5
"214",723
"215",838.2
"216",513
"217",1039.9
"218",590.5
"219",733.4
"220",622.4
"221",754
"222",1408.5
"223",563.6
"224",794.6
"225",999
"226",936.5
"227",856.6
"228",844.4
"229",1026.2
"230",1092.9
"231",1138.8
"232",984.9
"233",991.7
"234",723.8
"235",1355.4
"236",1049.2
"237",1049.7
"238",778
"239",780.9
"240",584.1
"241",847.3
"242",860.6
"243",796.8
"244",1436.2
"245",572.9
"246",797.2
"247",655.7
"248",1058.2
"249",964.7
"250",1384.7
"251",1260.3
"252",633.2
"253",1437.5
"254",1000.3
"255",933.2
"256",320.3
"257",1038.6
"258",575.5
"259",920
"260",718
"261",1260.7
"262",1272.5
"263",1138.5
"264",727.4
"265",1200.3
"266",457.5
"267",498.1
"268",743.4
"269",583.7
"270",515.5
