"","value"
"1",1
"2",3
"3",2
"4",6
"5",4
"6",7
"7",5
"8",16
"9",8
"10",18
"11",11
"12",23
"13",21
"14",23
"15",13
"16",10
"17",15
"18",22
"19",12
"20",9
"21",14
"22",24
"23",17
"24",19
"25",25
"26",35
"27",29
"28",28
"29",34
"30",42
"31",33
"32",31
"33",41
"34",37
"35",30
"36",26
"37",40
"38",43
"39",27
"40",20
"41",32
"42",39
"43",36
"44",38
"45",1
"46",4
"47",6
"48",12
"49",2
"50",5
"51",8
"52",14
"53",3
"54",9
"55",10
"56",19
"57",7
"58",16
"59",17
"60",25
"61",11
"62",18
"63",20
"64",27
"65",13
"66",22
"67",23
"68",31
"69",15
"70",26
"71",29
"72",35
"73",21
"74",32
"75",33
"76",40
"77",24
"78",34
"79",36
"80",42
"81",28
"82",37
"83",38
"84",43
"85",30
"86",39
"87",41
"88",44
"89",33
"90",32
"91",32
"92",37
"93",35
"94",31
"95",34
"96",38
"97",35
"98",36
"99",39
"100",3
"101",41
"102",40
"103",2
"104",7
"105",4
"106",5
"107",11
"108",12
"109",6
"110",6
"111",9
"112",10
"113",1
"114",8
"115",13
"116",14
"117",16
"118",15
"119",18
"120",24
"121",22
"122",17
"123",19
"124",25
"125",21
"126",20
"127",23
"128",26
"129",27
"130",28
"131",29
"132",30
"133",24
"134",10
"135",28
"136",1
"137",43
"138",15
"139",33
"140",5
"141",34
"142",35
"143",27
"144",4
"145",21
"146",23
"147",18
"148",38
"149",19
"150",16
"151",30
"152",2
"153",20
"154",32
"155",36
"156",6
"157",26
"158",37
"159",40
"160",42
"161",13
"162",25
"163",17
"164",8
"165",41
"166",11
"167",14
"168",22
"169",9
"170",37
"171",12
"172",7
"173",31
"174",39
"175",29
"176",3
"177",5
"178",3
"179",6
"180",1
"181",2
"182",3
"183",8
"184",7
"185",4
"186",9
"187",10
"188",11
"189",13
"190",20
"191",23
"192",17
"193",21
"194",19
"195",16
"196",12
"197",15
"198",22
"199",24
"200",18
"201",14
"202",25
"203",27
"204",26
"205",30
"206",32
"207",35
"208",31
"209",28
"210",34
"211",38
"212",33
"213",37
"214",36
"215",40
"216",29
"217",41
"218",43
"219",42
"220",39
"221",3
"222",7
"223",5
"224",8
"225",2
"226",4
"227",6
"228",9
"229",1
"230",10
"231",9
"232",16
"233",11
"234",15
"235",13
"236",19
"237",14
"238",20
"239",18
"240",22
"241",12
"242",23
"243",21
"244",24
"245",17
"246",26
"247",25
"248",30
"249",27
"250",31
"251",29
"252",36
"253",28
"254",35
"255",34
"256",40
"257",32
"258",38
"259",37
"260",42
"261",33
"262",41
"263",39
"264",43
"265",1
"266",6
"267",3
"268",8
"269",2
"270",7
"271",5
"272",9
"273",4
"274",12
"275",11
"276",13
"277",10
"278",17
"279",16
"280",19
"281",14
"282",20
"283",22
"284",24
"285",15
"286",21
"287",23
"288",25
"289",18
"290",26
"291",28
"292",29
"293",27
"294",31
"295",32
"296",37
"297",30
"298",36
"299",34
"300",40
"301",43
"302",39
"303",35
"304",38
"305",33
"306",41
"307",42
"308",44
