"","value"
"1",1894
"2",2889
"3",1667
"4",902
"5",1569
"6",3049
"7",2097
"8",907
"9",1882
"10",3104
"11",1927
"12",1062
"13",2024
"14",3462
"15",2155
"16",1130
"17",2012
"18",3394
"19",2294
"20",1210
"21",1969
"22",3609
"23",2662
"24",1067
"25",1787
"26",3239
"27",1995
"28",1062
"29",1889
"30",3934
"31",2922
"32",1062
"33",1852
"34",3769
"35",1645
"36",1092
"37",2100
"38",4821
"39",2745
"40",1274
"41",1557
"42",3735
"43",3592
"44",741
"45",1681
"46",3314
"47",3423
"48",910
"49",1891
"50",3986
"51",3440
"52",956
"53",1709
"54",3623
"55",2054
"56",706
"57",1448
"58",4228
"59",3288
"60",625
"61",1596
"62",4551
"63",2891
"64",1141
"65",2062
"66",5158
"67",2508
"68",1381
"69",2362
"70",4501
"71",3135
"72",1384
"73",2578
"74",4859
"75",2213
"76",1335
"77",2351
"78",5541
"79",4422
"80",1337
"81",2145
"82",5910
"83",2426
"84",1252
"85",2051
"86",4826
"87",1976
"88",1185
"89",1875
"90",6433
"91",2285
"92",1403
"93",2279
"94",4276
"95",1667
"96",926
"97",2057
"98",6886
"99",3267
"100",1395
"101",2317
"102",6316
"103",2413
"104",1949
"105",2474
"106",5967
"107",2322
"108",1915
"109",2558
"110",5810
"111",2772
"112",2068
"113",2676
"114",5641
"115",2314
"116",1927
"117",2559
"118",5880
"119",2135
"120",1991
"121",2796
"122",6336
"123",2436
"124",2183
"125",2936
"126",6599
"127",2512
"128",2435
"129",2725
"130",5476
"131",2689
"132",2659
"133",2803
"134",5744
"135",3553
