"","value"
"1",4.75
"2",4.75
"3",4.74
"4",4.75
"5",4.75
"6",4.77
"7",4.78
"8",4.76
"9",4.81
"10",4.81
"11",4.84
"12",4.88
"13",4.94
"14",4.96
"15",4.99
"16",5.05
"17",5.11
"18",5.11
"19",5.1
"20",5.1
"21",5.05
"22",5
"23",5.01
"24",5
"25",5
"26",5.01
"27",5.04
"28",5.09
"29",5.09
"30",5.06
"31",5.06
"32",5.04
"33",5.01
"34",4.99
"35",4.97
"36",4.99
"37",5
"38",5.01
"39",4.97
"40",4.88
"41",4.81
"42",4.81
"43",4.79
"44",4.79
"45",4.85
"46",4.88
"47",4.9
"48",5
"49",5.11
"50",5.15
"51",5.24
"52",5.2
"53",5.2
"54",5.2
"55",5.2
"56",5.21
"57",5.2
"58",5.15
"59",5.15
"60",5.14
"61",5.1
"62",5.11
"63",5.1
"64",5.1
"65",5.09
"66",5.11
"67",5.08
"68",5.1
"69",5.1
"70",5.15
"71",5.15
"72",5.15
"73",5.1
"74",5.15
"75",5.1
"76",5.1
"77",5.1
"78",5.11
"79",5.11
"80",5.1
"81",5.11
"82",5.11
"83",5.08
"84",5.05
"85",5.01
"86",4.9
"87",4.9
"88",4.95
"89",4.94
"90",4.9
"91",4.96
"92",4.97
"93",4.99
"94",5.08
"95",5.16
"96",5.21
"97",5.19
"98",5.19
"99",5.2
"100",5.16
