"","value"
"1",72
"2",79
"3",127
"4",143
"5",82
"6",128
"7",84
"8",97
"9",89
"10",62
"11",76
"12",115
"13",113
"14",37
"15",109
"16",113
"17",58
"18",130
"19",102
"20",76
"21",126
"22",140
"23",121
"24",119
"25",136
"26",115
"27",118
"28",109
"29",82
"30",96
"31",120
"32",117
"33",169
"34",109
"35",127
"36",96
"37",114
"38",117
"39",129
"40",75
"41",121
"42",72
"43",173
"44",129
"45",93
"46",152
"47",143
"48",112
"49",74
"50",47
"51",11
"52",60
"53",36
"54",59
"55",73
"56",98
"57",80
"58",114
"59",51
"60",115
"61",102
"62",66
"63",78
"64",108
"65",84
"66",79
"67",48
"68",111
"69",89
"70",58
"71",62
"72",5
"73",79
"74",117
"75",77
"76",96
"77",128
"78",71
"79",91
"80",69
"81",66
"82",81
"83",92
"84",75
"85",120
"86",90
"87",72
"88",61
"89",26
"90",40
"91",38
"92",70
"93",87
"94",75
"95",80
"96",150
"97",101
"98",150
"99",107
"100",70
"101",128
"102",99
"103",69
"104",107
"105",65
"106",108
"107",66
"108",129
"109",136
"110",148
"111",184
"112",143
"113",109
"114",219
"115",216
"116",131
"117",162
"118",189
"119",155
"120",189
"121",145
"122",99
"123",153
"124",135
"125",41
"126",58
"127",16
"128",47
"129",59
"130",82
"131",114
"132",115
"133",156
"134",104
"135",109
"136",51
"137",51
"138",32
"139",42
"140",74
"141",152
"142",142
"143",142
"144",149
"145",170
"146",185
"147",181
"148",91
"149",87
"150",48
"151",141
"152",107
"153",140
"154",149
"155",153
"156",123
"157",125
"158",25
"159",112
"160",131
"161",115
"162",53
"163",186
"164",53
"165",125
"166",156
"167",92
"168",121
"169",108
"170",151
"171",44
"172",114
"173",41
"174",112
"175",127
"176",105
"177",185
"178",100
"179",67
"180",128
"181",135
"182",55
"183",124
"184",115
"185",85
"186",118
"187",150
"188",43
"189",72
"190",36
"191",56
"192",103
"193",102
"194",121
"195",90
"196",150
"197",141
"198",161
"199",153
"200",85
"201",97
"202",125
"203",106
"204",69
"205",65
"206",71
"207",168
"208",88
"209",122
"210",88
"211",139
"212",73
"213",114
"214",165
"215",130
"216",160
"217",139
"218",82
"219",83
"220",76
"221",57
"222",67
"223",28
"224",18
"225",57
"226",80
"227",125
"228",91
"229",155
"230",116
"231",89
"232",37
"233",80
"234",62
"235",65
"236",77
"237",73
"238",88
"239",112
"240",113
"241",118
"242",65
"243",56
"244",84
"245",91
"246",44
"247",97
"248",131
"249",121
"250",36
"251",94
"252",113
"253",106
"254",121
"255",89
"256",89
"257",29
"258",75
"259",96
"260",100
"261",78
"262",89
"263",81
"264",44
"265",96
"266",67
"267",91
"268",44
"269",48
"270",21
"271",37
"272",30
"273",53
"274",52
"275",28
"276",70
"277",60
"278",65
"279",62
"280",61
"281",101
"282",27
"283",15
"284",89
"285",44
"286",90
"287",84
"288",56
"289",92
"290",77
"291",66
"292",67
"293",67
"294",97
"295",95
"296",109
