"","value"
"1",76850
"2",76850
"3",76850
"4",76852
"5",77140
"6",77350
"7",77350
"8",77350
"9",77550
"10",77350
"11",77350
"12",77350
"13",76350
"14",75350
"15",74050
"16",72560
"17",72335
"18",71000
"19",71001
"20",71001
"21",70750
"22",69750
"23",69750
"24",68750
"25",68500
"26",68380
"27",68542
"28",68750
"29",68000
"30",67000
"31",67150
"32",67420
"33",67990
"34",68730
"35",70410
"36",72700
"37",74500
"38",75500
"39",75500
"40",76000
"41",75000
"42",75200
"43",75070
"44",75915
"45",76215
"46",77455
"47",78595
"48",79000
"49",79640
"50",79500
"51",79675
"52",79811
"53",82020
"54",81650
"55",82620
"56",84650
"57",86000
"58",85700
"59",85705
"60",85200
"61",85378
"62",85200
"63",82440
"64",82200
"65",79000
"66",79000
"67",78000
"68",76000
"69",76000
"70",75003
"71",75000
"72",74500
"73",73700
"74",73500
"75",72400
"76",72200
"77",71250
"78",71000
"79",71000
"80",70500
"81",69500
"82",69500
"83",69800
"84",69890
"85",70300
"86",71200
"87",71695
"88",72500
"89",73500
"90",73500
"91",73008
"92",73002
"93",72504
"94",72504
"95",72510
"96",72750
"97",73001
"98",71501
"99",71180
"100",73000
"101",72000
"102",72015
"103",70000
"104",70000
