"","value"
"1",164.16
"2",169.17
"3",180.65
"4",168.3
"5",180.73
"6",192.55
"7",159.43
"8",150.11
"9",126.05
"10",106.08
"11",119.92
"12",157.06
"13",156.59
"14",161.21
"15",151.94
"16",137.47
"17",134.1
"18",153.25
"19",166.02
"20",203.24
"21",194.83
"22",208.18
"23",204.4
"24",171.61
"25",180.87
"26",154.12
"27",133.4
"28",139.22
"29",120.43
"30",119.53
"31",90.41
"32",100.48
"33",85.16
"34",70.41
"35",70.04
"36",54.59
"37",59.59
"38",48.84
"39",48.78
"40",47.25
"41",42.9
"42",40.8
"43",43.23
"44",34.23
"45",34.09
"46",38.27
"47",33.9
"48",27.48
"49",31.12
"50",49.16
"51",28.44
"52",26.6
"53",33.02
"54",29.34
"55",27.49
"56",27.67
"57",19.29
"58",17.65
"59",15.43
"60",18.43
"61",22.12
"62",19.88
"63",16.48
"64",14
"65",11.25
"66",17.38
"67",16.45
"68",15.69
"69",15.25
"70",14.64
