"","value"
"1",209
"2",214
"3",265
"4",290
"5",287
"6",270
"7",263
"8",265
"9",252
"10",281
"11",259
"12",312
"13",275
"14",250
"15",312
"16",331
"17",256
"18",247
"19",291
"20",318
"21",296
"22",291
"23",313
"24",311
"25",273
"26",258
"27",361
"28",391
"29",446
"30",433
"31",449
"32",479
"33",460
"34",466
"35",410
"36",415
"37",382
"38",409
"39",496
"40",471
"41",488
"42",584
"43",610
"44",684
"45",626
"46",580
"47",444
"48",552
"49",473
"50",431
"51",513
"52",467
"53",470
"54",455
"55",406
"56",424
"57",406
"58",373
"59",332
"60",310
"61",301
"62",296
"63",333
"64",374
"65",422
"66",424
"67",341
"68",216
"69",319
"70",383
"71",360
"72",400
"73",386
"74",397
"75",486
"76",528
"77",541
"78",542
"79",534
"80",502
"81",454
"82",505
"83",450
"84",414
"85",341
"86",370
"87",481
"88",508
"89",521
"90",597
"91",474
"92",440
"93",408
"94",396
"95",381
"96",657
"97",440
"98",477
"99",637
"100",652
"101",661
"102",681
"103",647
"104",659
"105",655
"106",576
"107",509
"108",631
"109",432
"110",448
"111",545
"112",564
"113",560
"114",540
"115",535
"116",568
"117",421
"118",424
"119",404
"120",514
"121",437
"122",439
"123",573
"124",549
"125",556
"126",517
"127",543
"128",492
"129",495
"130",464
"131",409
"132",512
"133",382
"134",334
"135",401
"136",418
"137",424
"138",411
"139",400
"140",371
"141",317
"142",321
"143",335
"144",511
"145",421
"146",425
"147",498
"148",575
"149",584
"150",586
"151",567
"152",534
"153",458
"154",535
"155",429
"156",431
"157",430
"158",494
"159",597
"160",647
"161",647
"162",596
"163",547
"164",525
"165",459
"166",548
"167",543
"168",544
"169",414
"170",375
"171",480
"172",496
"173",544
"174",572
"175",501
"176",471
"177",371
"178",550
"179",558
"180",526
"181",506
"182",473
"183",592
"184",635
"185",644
"186",602
"187",614
"188",540
"189",374
"190",678
"191",638
"192",644
"193",554
"194",498
"195",624
"196",759
"197",715
"198",692
"199",706
"200",553
"201",404
"202",715
"203",640
"204",712
"205",612
"206",552
"207",637
"208",812
"209",781
"210",754
"211",724
"212",649
"213",565
"214",659
"215",564
"216",757
"217",667
"218",631
"219",799
"220",896
"221",841
"222",842
"223",834
"224",767
"225",590
"226",746
"227",794
"228",909
"229",607
"230",722
"231",879
"232",823
"233",777
"234",753
"235",833
"236",744
"237",574
"238",767
"239",732
"240",808
"241",616
"242",539
"243",671
"244",786
"245",822
"246",806
"247",753
"248",726
"249",550
"250",710
"251",643
"252",738
"253",658
"254",605
"255",725
"256",859
"257",824
"258",801
"259",872
"260",744
"261",705
"262",880
"263",757
"264",977
