"","value"
"1",25.9
"2",25.4
"3",24.9
"4",24
"5",24.5
"6",23
"7",22.7
"8",22.1
"9",22.2
"10",22.9
"11",23.6
"12",24.7
"13",24.5
"14",25.4
"15",25.7
"16",26
"17",26.5
"18",27.2
"19",28.3
"20",28.1
"21",29.1
"22",29.9
"23",29.7
"24",30.9
"25",31.1
"26",31.4
"27",32.5
"28",36.5
"29",45
"30",52.6
"31",53.8
"32",61.3
"33",52.2
"34",49.5
"35",50.7
"36",50.1
"37",51
"38",51.2
"39",50
"40",50.4
"41",50.6
"42",49.3
"43",44.8
"44",40.2
"45",39.3
"46",42.2
"47",42.6
"48",42.7
"49",44.5
"50",43.9
"51",43.2
"52",43.9
"53",47.2
"54",53
"55",56.8
"56",58.2
"57",59.7
"58",66.7
"59",74.6
"60",79.6
"61",79.1
"62",80.2
"63",85.6
"64",87.5
"65",88.3
"66",89.6
"67",90.9
"68",94
"69",97.5
"70",100
"71",101.6
"72",103.3
"73",104.6
"74",105.8
"75",107.2
"76",108.8
"77",110.9
"78",113.9
"79",117.6
"80",122.3
"81",128.2
"82",135.3
