"","value"
"1",86.93
"2",75.32
"3",68.53
"4",72.77
"5",146.11
"6",161.41
"7",124.31
"8",97.69
"9",73.62
"10",58.33
"11",50.4
"12",48.14
"13",46.72
"14",45.31
"15",43.89
"16",49.55
"17",152.91
"18",154.61
"19",148.66
"20",157.16
"21",133.66
"22",117.23
"23",87.5
"24",74.19
"25",58.33
"26",52.67
"27",46.16
"28",49.55
"29",77.87
"30",89.2
"31",92.03
"32",87.78
"33",75.61
"34",68.81
"35",67.68
"36",63.71
"37",62.58
"38",59.47
"39",58.33
"40",77.02
"41",176.41
"42",226.25
"43",231.63
"44",173.3
"45",143.57
"46",135.64
"47",120.91
"48",100.52
"49",86.37
"50",67.39
"51",64.28
"52",62.01
"53",114.12
"54",158.57
"55",202.47
"56",162.54
"57",163.95
"58",246.36
"59",201.62
"60",161.69
"61",129.97
"62",104.49
"63",86.08
"64",101.37
"65",421.92
"66",509.7
"67",518.2
"68",275.24
"69",163.67
"70",122.9
"71",107.6
"72",95.14
"73",83.53
"74",69.66
"75",60.31
"76",56.07
"77",109.59
"78",167.64
"79",193.97
"80",172.17
"81",210.39
"82",181.79
"83",177.26
"84",144.13
"85",109.87
"86",88.07
"87",72.77
"88",71.08
"89",107.04
"90",140.17
"91",143
"92",110.72
"93",81.55
"94",56.35
"95",43.32
"96",36.53
"97",35.4
"98",35.4
"99",32
"100",28.2
"101",51.82
"102",73.91
"103",85.8
"104",75.61
"105",55.78
"106",38.51
"107",32.28
"108",33.41
"109",35.96
"110",39.64
"111",32.28
"112",31.15
"113",43.89
"114",92.88
"115",124.03
"116",99.68
"117",78.72
"118",62.58
"119",62.3
"120",69.09
"121",68.81
"122",64.56
"123",61.45
"124",67.11
"125",228.23
"126",258.53
"127",165.37
"128",130.82
"129",93.45
"130",74.47
"131",74.47
"132",88.07
"133",85.8
"134",71.92
"135",52.95
"136",56.63
"137",156.03
"138",203.03
"139",116.67
"140",60.31
"141",45.31
"142",42.48
"143",43.04
"144",52.1
"145",54.65
"146",52.95
"147",46.72
"148",45.87
"149",260.23
"150",430.42
"151",334.14
"152",187.17
"153",111.29
"154",88.63
"155",109.59
"156",109.02
"157",98.26
"158",85.23
"159",71.64
"160",72.49
"161",212.66
"162",228.8
"163",214.92
"164",196.52
"165",153.76
"166",166.79
"167",169.9
"168",135.07
"169",107.04
"170",80.99
"171",78.15
"172",72.77
"173",157.72
"174",212.94
"175",137.9
"176",73.62
"177",55.78
"178",48.42
"179",40.49
"180",34.26
"181",31.15
"182",32.85
"183",35.4
"184",39.08
"185",203.03
"186",291.66
"187",214.08
"188",144.98
"189",96.28
"190",86.08
"191",88.07
"192",75.61
"193",71.64
"194",63.71
"195",54.93
"196",87.22
"197",229.37
"198",221.72
"199",149.51
"200",93.16
"201",66.26
"202",52.67
"203",41.06
"204",37.1
"205",34.26
"206",33.7
"207",33.13
"208",34.55
"209",57.48
"210",110.44
"211",119.78
"212",79.85
"213",56.35
"214",53.24
"215",57.2
"216",49.27
"217",41.63
"218",37.1
"219",30.58
"220",28.26
"221",58.9
"222",81.27
"223",74.19
"224",53.24
"225",39.08
"226",23.84
"227",21.24
"228",18.55
"229",18.52
"230",19.14
"231",20.13
"232",29.45
"233",98.83
"234",175.56
"235",186.32
"236",130.82
"237",183.21
"238",572
"239",385.11
"240",205.01
"241",124.59
"242",103.36
"243",87.5
"244",64.28
"245",106.19
"246",117.8
"247",99.96
"248",90.61
"249",121.48
"250",133.37
"251",100.52
"252",82.69
"253",74.47
"254",69.66
"255",56.07
"256",56.07
"257",151.21
"258",331.31
"259",365.29
"260",244.66
"261",227.1
"262",214.08
"263",146.11
"264",124.31
"265",101.09
"266",81.27
"267",67.39
"268",62.58
"269",146.96
"270",251.74
"271",217.76
"272",212.94
"273",184.91
"274",157.44
"275",119.21
"276",105.62
"277",91.18
"278",74.19
"279",64.85
"280",118.65
"281",183.21
"282",176.98
"283",148.95
"284",100.81
"285",87.78
"286",105.9
"287",101.37
"288",91.18
"289",81.27
"290",73.62
"291",67.39
"292",149.23
"293",336.97
"294",227.95
"295",145.27
"296",80.14
"297",51.54
"298",99.39
"299",176.98
"300",149.8
"301",108.74
"302",86.08
"303",70.79
"304",58.9
"305",127.71
"306",264.48
"307",199.07
"308",102.79
"309",80.99
"310",81.55
"311",83.53
"312",77.3
"313",64.56
"314",52.67
"315",43.04
"316",51.54
"317",207
"318",232.76
"319",171.6
"320",124.59
"321",112.13
"322",91.46
"323",70.23
"324",63.71
"325",63.71
"326",60.88
"327",56.35
"328",67.68
"329",178.11
"330",188.59
"331",137.9
"332",95.43
"333",64.56
"334",60.6
"335",83.82
"336",93.16
"337",94.86
"338",83.25
"339",69.94
"340",64
"341",283.17
"342",600.32
"343",447.41
"344",259.38
"345",121.76
"346",115.82
"347",135.07
"348",123.18
"349",102.79
"350",85.23
"351",71.64
"352",78.15
"353",291.66
"354",339.8
"355",249.19
"356",180.38
"357",139.04
"358",157.44
"359",160.84
"360",129.97
"361",103.92
"362",85.52
"363",74.19
"364",83.82
"365",177.55
"366",186.04
"367",271.84
"368",266.74
"369",147.53
"370",109.87
"371",79.29
"372",61.16
"373",51.82
"374",48.99
"375",47.01
"376",53.24
"377",67.96
"378",225.97
"379",328.48
"380",222
"381",208.41
"382",242.96
"383",182.93
"384",127.43
"385",110.44
"386",94.86
"387",82.12
"388",82.69
"389",328.48
"390",634.3
"391",317.15
"392",147.25
"393",87.22
"394",77.87
"395",83.25
"396",87.22
"397",77.02
"398",67.68
"399",64.56
"400",86.08
"401",205.86
"402",224.27
"403",140.73
"404",83.53
"405",60.31
"406",50.69
"407",65.41
"408",76.17
"409",77.3
"410",69.94
"411",62.58
"412",60.03
"413",159.71
"414",402.1
"415",258.82
"416",133.09
"417",77.59
"418",65.41
"419",58.62
"420",58.05
"421",58.33
"422",53.24
"423",50.69
"424",62.01
"425",227.1
