"","value"
"1",99981
"2",77958
"3",56283
"4",59129
"5",65559
"6",63426
"7",67540
"8",66259
"9",49636
"10",51773
"11",57776
"12",61057
"13",66774
"14",64594
"15",63691
"16",57117
"17",55350
"18",57660
"19",53472
"20",35405
"21",37264
"22",35553
"23",30074
"24",24258
"25",17718
"26",18885
"27",19816
"28",18792
"29",14160
"30",12163
"31",11902
"32",11197
"33",10944
"34",11133
"35",11070
"36",11183
"37",10446
"38",10115
"39",9639
"40",9917
"41",11552
"42",11916
"43",12329
"44",11220
"45",8545
"46",11107
"47",14389
"48",14794
"49",13554
