"","value"
"1",52.7
"2",55.1
"3",60.4
"4",57.5
"5",55.9
"6",62.6
"7",61.3
"8",67.1
"9",68.6
"10",74.8
"11",76.9
"12",85.7
"13",86.5
"14",90.8
"15",89.7
"16",96.3
"17",107.5
"18",109.2
"19",100.2
"20",116.8
"21",120.1
"22",123.2
"23",130.2
"24",131.4
"25",125.6
"26",124.5
"27",134.3
"28",135.2
"29",151.8
"30",146.4
"31",140
"32",127.8
"33",148
"34",165.9
"35",165.5
"36",179.4
"37",190
"38",189.8
"39",190.9
"40",203.6
"41",183.5
"42",169.3
"43",144.2
"44",141.5
"45",154.3
"46",169.5
"47",193
"48",203.2
"49",192.9
"50",209.4
"51",227.2
"52",263.7
"53",297.8
"54",337.1
"55",361.3
"56",355.2
"57",312.6
"58",309.9
"59",323.7
"60",324.1
"61",355.3
"62",383.4
"63",395.1
"64",412.8
"65",407
"66",438
"67",446.1
"68",452.5
"69",447.3
"70",475.9
"71",487.7
"72",497.2
"73",529.8
"74",551
"75",581.1
"76",617.8
"77",658.1
"78",675.2
"79",706.6
"80",725.6
"81",722.5
"82",746.3
"83",792.5
"84",839.2
"85",821.1
