"","value"
"1",0.933
"2",0.433
"3",0.663
"4",1.082
"5",0.877
"6",0.719
"7",0.598
"8",0.874
"9",0.551
"10",0.882
"11",0.942
"12",0.96
"13",0.731
"14",0.738
"15",0.977
"16",0.88
"17",0.414
"18",0.889
"19",0.937
"20",0.598
"21",0.827
"22",0.675
"23",0.629
"24",0.95
"25",1.095
"26",0.742
"27",0.733
"28",0.993
"29",0.573
"30",0.521
"31",0.862
"32",1.043
"33",0.7
"34",0.947
"35",1.315
"36",1.304
"37",1.009
"38",1.407
"39",1.568
"40",1.025
"41",0.983
"42",0.92
"43",1.106
"44",0.73
"45",0.674
"46",0.775
"47",0.787
"48",0.851
"49",1.005
"50",1.254
"51",1.037
"52",0.839
"53",1.41
"54",1.293
"55",1.221
"56",0.895
"57",1.06
"58",1.106
"59",1.244
"60",1.231
"61",1.481
"62",1.331
"63",1.587
"64",1.312
"65",1.204
"66",1.285
"67",0.975
"68",1.048
"69",1.049
"70",1.424
"71",1.059
"72",0.52
"73",0.965
"74",1.3
"75",1.021
"76",1.291
"77",0.956
"78",0.939
"79",1.203
"80",1.298
"81",0.97
"82",0.985
"83",1.176
"84",1.254
"85",0.981
"86",1.317
"87",1.41
"88",0.832
"89",1.48
"90",1.309
"91",1.105
"92",1.228
"93",1.132
"94",1.632
"95",1.304
"96",1.281
"97",0.953
"98",1.205
"99",1.291
"100",0.96
"101",0.768
"102",0.954
"103",0.868
"104",1.012
"105",0.924
"106",0.771
"107",0.579
"108",0.846
"109",0.975
"110",0.649
"111",1.042
"112",1.051
"113",0.896
"114",0.769
"115",0.83
"116",0.708
"117",0.831
"118",0.933
"119",0.818
"120",0.65
"121",0.847
"122",0.704
"123",0.897
"124",0.596
"125",0.427
"126",0.899
"127",0.633
"128",0.523
"129",0.728
"130",1.065
"131",1.288
"132",0.875
"133",1.089
"134",0.889
"135",0.891
"136",0.752
"137",1.128
"138",1.037
"139",1.819
"140",1.682
"141",1.449
"142",1.362
"143",1.226
"144",0.919
"145",0.82
"146",0.927
"147",1.046
"148",1.238
"149",0.993
"150",0.905
"151",0.687
"152",1.151
"153",1.136
"154",0.799
"155",1.521
"156",1.168
"157",0.948
"158",1.022
"159",0.645
"160",0.976
"161",1.017
"162",1.375
"163",1.412
"164",1.451
"165",1.363
"166",1.383
"167",1.281
"168",0.916
"169",1.386
"170",1.01
"171",1.328
"172",1.067
"173",0.969
"174",1.267
"175",1.471
"176",1.226
"177",1.65
"178",1.522
"179",1.083
"180",0.828
"181",1.479
"182",1.139
"183",1.202
"184",1.375
"185",0.977
"186",1.38
"187",1.158
"188",0.996
"189",0.682
"190",1.294
"191",0.86
"192",1.024
"193",1.251
"194",1.418
