"","value"
"1",56.3
"2",55.7
"3",55.8
"4",56.3
"5",57.2
"6",59.1
"7",71.5
"8",72.2
"9",72.7
"10",61.5
"11",57.4
"12",56.9
"13",55.3
"14",54.9
"15",54.9
"16",54.9
"17",54.6
"18",57.7
"19",68.2
"20",70.6
"21",71
"22",60
"23",56
"24",54.4
"25",53.3
"26",52.8
"27",53
"28",53.4
"29",54.3
"30",58.2
"31",67.4
"32",71
"33",69.8
"34",59.4
"35",55.6
"36",54.6
"37",53.4
"38",53
"39",53
"40",53.2
"41",54.2
"42",58
"43",67.5
"44",70.1
"45",68.2
"46",56.6
"47",54.9
"48",54
"49",52.9
"50",52.6
"51",52.8
"52",53
"53",53.6
"54",56.1
"55",66.1
"56",69.8
"57",69.3
"58",61.2
"59",57.5
"60",54.9
"61",53.4
"62",52.7
"63",53
"64",52.9
"65",55.4
"66",58.7
"67",67.9
"68",70
"69",68.7
"70",59.3
"71",56.4
"72",54.5
"73",52.8
"74",52.8
"75",53.2
"76",55.3
"77",55.8
"78",58.2
"79",65.3
"80",67.9
"81",68.3
"82",61.7
"83",56.4
"84",53.9
"85",52.6
"86",52.1
"87",52.4
"88",51.6
"89",52.7
"90",57.3
"91",65.1
"92",71.5
"93",69.9
"94",61.9
"95",57.3
"96",55.1
"97",53.6
"98",53.4
"99",53.5
"100",53.3
"101",53.9
"102",52.7
"103",61
"104",69.9
"105",70.4
"106",59.4
"107",56.3
"108",54.3
"109",53.5
"110",53
"111",53.2
"112",52.5
"113",53.4
"114",56.5
"115",65.3
"116",70.7
"117",66.9
"118",58.2
"119",55.3
"120",53.4
"121",52.1
"122",51.5
"123",51.5
"124",52.4
"125",53.3
"126",55.5
"127",64.2
"128",69.6
"129",69.3
"130",58.5
"131",55.3
"132",53.6
"133",52.3
"134",51.5
"135",51.7
"136",51.5
"137",52.2
"138",57.1
"139",63.6
"140",68.8
"141",68.9
"142",60.1
"143",55.6
"144",53.9
"145",53.3
"146",53.1
"147",53.5
"148",53.5
"149",53.9
"150",57.1
"151",64.7
"152",69.4
"153",70.3
"154",62.6
"155",57.9
"156",55.8
"157",54.8
"158",54.2
"159",54.6
"160",54.3
"161",54.8
"162",58.1
"163",68.1
"164",73.3
"165",75.5
"166",66.4
"167",60.5
"168",57.7
"169",55.8
"170",54.7
"171",55
"172",55.6
"173",56.4
"174",60.6
"175",70.8
"176",76.4
"177",74.8
"178",62.2
