"","value"
"1",41.4
"2",35.5
"3",34.5
"4",27.4
"5",27.7
"6",41
"7",42.5
"8",219
"9",428
"10",238
"11",104
"12",63
"13",35.3
"14",25.5
"15",24
"16",24.4
"17",30.4
"18",32.1
"19",37.5
"20",78.3
"21",248
"22",145
"23",62.4
"24",36.8
"25",29.2
"26",22.4
"27",23
"28",27.6
"29",28.4
"30",32.7
"31",34
"32",151
"33",267
"34",173
"35",68.8
"36",42.1
"37",13.1
"38",0.9
"39",7.7
"40",30.7
"41",30
"42",43.4
"43",60.1
"44",163
"45",386
"46",342
"47",138
"48",57
"49",87.8
"50",47.2
"51",39.2
"52",41.1
"53",34.6
"54",38.6
"55",52.2
"56",146
"57",268
"58",146
"59",191
"60",66
"61",46.3
"62",38.7
"63",37.5
"64",46.1
"65",43.4
"66",41.8
"67",36
"68",82.4
"69",486
"70",215
"71",306
"72",82.2
"73",66.5
"74",60.7
"75",67.6
"76",55.8
"77",44.5
"78",52
"79",94.6
"80",248
"81",173
"82",301
"83",69.5
"84",8.7
"85",33.7
"86",25.1
"87",27
"88",47.5
"89",37.1
"90",41
"91",41.1
"92",211.2
"93",547.6
"94",258.9
"95",75.7
"96",41.3
"97",43.9
"98",43.1
"99",22.2
"100",29.4
"101",35.9
"102",32
"103",38.7
"104",138.4
"105",488.5
"106",215.8
"107",113.1
"108",56.6
"109",60.9
"110",39.8
"111",39.2
"112",45.8
"113",33.9
"114",35.6
"115",64.7
"116",314.1
"117",466.7
"118",213.1
"119",116.9
"120",49.2
"121",50.8
"122",45.9
"123",32.7
"124",42.9
"125",39.3
"126",32.7
"127",59.9
"128",304.2
"129",339.3
"130",130.7
"131",51.8
"132",62.4
"133",63
"134",49.1
"135",30.4
"136",24.3
"137",17
"138",27.4
"139",99.6
"140",144.7
"141",190.8
"142",92.2
"143",39.1
"144",35.6
"145",26.6
"146",29
"147",28.1
"148",37.4
"149",33.6
"150",37.9
"151",49.9
"152",180.2
"153",430.7
"154",289.8
"155",84.2
"156",41.8
"157",38.3
"158",27.3
"159",39.5
"160",27.5
"161",31.4
"162",33.8
"163",33.2
"164",147.1
"165",445.7
"166",314
"167",102.3
"168",46.6
"169",28.9
"170",24
"171",44.6
"172",33.3
"173",30
"174",28.4
"175",38.5
"176",172.2
"177",611.1
"178",161.6
"179",83.2
"180",41
"181",49.2
"182",29.1
"183",22.3
"184",23.7
"185",28.7
"186",31.9
"187",45.6
"188",240.2
"189",148.8
"190",47.8
"191",34.1
"192",25.3
"193",28.9
"194",29.8
"195",30
"196",28
"197",23.1
"198",28.5
"199",32.8
"200",178.5
"201",369.3
"202",172.6
"203",77.1
"204",39.3
"205",43.8
"206",32
"207",33.3
"208",33.1
"209",23.6
"210",24.5
"211",38.4
"212",291.7
"213",352.2
"214",139.7
"215",64.2
"216",38.3
"217",28.7
"218",33.6
"219",34
"220",29.2
"221",26.8
"222",25.1
"223",27.9
"224",185.1
"225",403.4
"226",152.7
"227",68.8
"228",18
"229",23.4
"230",21.5
"231",29.2
"232",31.8
"233",22.6
"234",27.9
"235",34.9
"236",202.8
"237",331.8
"238",170.6
"239",59.9
"240",36.3
"241",33
"242",24.3
"243",27.4
"244",27.8
"245",23.2
"246",19.5
"247",33.3
"248",221.7
"249",150.9
"250",76.8
"251",28.1
"252",24.6
"253",44.6
"254",30.3
"255",27
"256",35.1
"257",31.8
"258",26.5
"259",77.1
"260",362.8
"261",379.3
"262",213.8
"263",93.8
"264",53.6
"265",39.7
"266",31.6
"267",26.5
"268",23.1
"269",26
"270",22.6
"271",82
"272",250.6
"273",157.7
"274",76.9
"275",45.4
"276",25.8
"277",31.2
"278",35.2
"279",35.2
"280",35.4
"281",36.7
"282",23.9
"283",40.2
"284",195.2
"285",607
"286",269.4
"287",93.3
"288",61.6
"289",44
"290",61
"291",49.5
"292",39.9
"293",26.4
"294",32.5
"295",50
"296",485
"297",303.3
"298",182.9
"299",69.2
"300",38.9
"301",35
"302",23.8
"303",33.6
"304",29.5
"305",27.3
"306",27.2
"307",38.3
"308",155.7
"309",324.5
"310",126.8
"311",57.9
"312",37.3
"313",26.1
"314",14.4
"315",27.5
"316",24.1
"317",26.4
"318",22.6
"319",70.6
"320",191.9
"321",217.4
"322",110.6
"323",73.9
"324",37.2
"325",46.3
"326",24.1
"327",20
"328",20.2
"329",16.6
"330",23.1
"331",40.9
"332",154.4
"333",157.5
"334",56.9
"335",37.3
"336",21.8
"337",24.3
"338",19.4
"339",24.9
"340",26.5
"341",26.7
"342",29.6
"343",38.2
"344",233.6
"345",368
"346",146
"347",71.7
"348",30.8
"349",23.3
"350",20
"351",22.1
"352",31.3
"353",27.5
"354",20.3
"355",28.6
"356",124.4
"357",400.3
"358",123
"359",63.1
"360",38.6
"361",24
"362",19.4
"363",19.9
"364",28.4
"365",20.8
"366",28.6
"367",114.6
"368",214.2
"369",95.1
"370",58.1
"371",28.7
"372",19
"373",30.5
"374",27.6
"375",26.6
"376",30.3
"377",22.9
"378",26.1
"379",47.9
"380",173.2
"381",363
"382",145.6
"383",60.9
"384",24.6
"385",24.6
"386",23.4
"387",19.6
"388",40.1
"389",38
"390",27.7
"391",69
"392",388.3
"393",293.5
"394",102.3
"395",61.8
"396",29.3
"397",20.8
"398",13
"399",21.4
"400",24.4
"401",27.3
"402",21.2
"403",31.8
"404",236.2
"405",242.2
"406",110.9
"407",54.5
"408",24.8
"409",27.6
"410",22.6
"411",32.1
"412",29.2
"413",26.5
"414",36.1
"415",54.1
"416",229
"417",448.1
"418",168.1
"419",74.5
"420",47.4
"421",34.6
"422",27.9
"423",30.5
"424",28.5
"425",28.3
"426",26.1
"427",69.5
"428",284.4
"429",201.6
"430",117.8
"431",61.6
"432",32.2
"433",26.2
"434",14
"435",18.9
"436",26.7
"437",29.4
"438",27.6
"439",51.9
"440",270.5
"441",215.4
"442",84
"443",47.9
"444",29.8
"445",29
"446",24.4
"447",22.9
"448",26.9
"449",22.1
"450",18.5
"451",35.9
"452",231.1
"453",195.5
"454",95
"455",72.3
"456",52.7
"457",43.5
"458",31.7
"459",40.4
"460",27.8
"461",24.8
"462",20.4
"463",62.4
"464",165.8
"465",288.7
"466",144.4
"467",56.3
"468",29.8
"469",19.7
"470",35.2
"471",35.9
"472",43.9
"473",29.5
"474",32.7
"475",101.9
"476",246
"477",491.4
"478",286
"479",97.9
"480",48.6
"481",37.2
"482",29.8
"483",23.1
"484",19.8
"485",22.7
"486",25.6
"487",32.5
"488",174.9
"489",252.8
"490",137.1
"491",76.8
"492",28
"493",22.5
"494",25.6
"495",19.9
"496",23.9
"497",28.4
"498",23
"499",26.8
"500",177.2
"501",296.9
"502",186.4
"503",77.2
"504",39
"505",32.6
"506",31.3
"507",34.9
"508",33
"509",35.8
"510",35.6
"511",108.6
"512",277.5
"513",284.4
"514",132.2
"515",60.8
"516",42.4
"517",38
"518",29.1
"519",33
"520",30.4
"521",21.6
"522",28.3
"523",37
"524",344
"525",334
"526",158.8
"527",76.6
"528",49.5
"529",32.2
"530",29.6
"531",26.8
"532",29.6
"533",26.4
"534",26.1
"535",44.7
"536",253.9
"537",378.2
"538",130.8
"539",62.2
"540",35
"541",28.3
"542",29.9
"543",33.3
"544",29.3
"545",28.3
"546",30.6
"547",70.9
"548",344.5
"549",324.6
"550",132.6
"551",65.8
"552",38.7
"553",35.2
"554",26.9
"555",23.9
"556",35.5
"557",34.2
"558",33.9
"559",43.7
"560",166.3
"561",452.2
"562",238.5
"563",81
"564",46.9
"565",42.2
"566",39.7
"567",35.3
"568",40
"569",40.8
"570",51.1
"571",61.1
"572",306.8
"573",319.8
"574",183.8
"575",96.4
"576",53.6
"577",42.4
"578",26.9
"579",39.7
"580",37.9
"581",43.6
"582",42.7
"583",81.9
"584",330
"585",351.1
"586",156.3
"587",77.2
"588",42.2
"589",24.1
"590",16
"591",30.3
"592",41.1
"593",28.9
"594",25.7
"595",46.9
"596",157.8
"597",378.6
"598",158.8
"599",70.8
"600",39.5
"601",24.5
"602",24.5
"603",27
"604",39
"605",30.6
"606",29.7
"607",52.1
"608",346.2
"609",328.2
"610",192
"611",82.3
"612",55.9
"613",29.1
"614",26.2
"615",24.7
"616",26.5
"617",26.2
"618",31.9
"619",33.3
"620",170.1
"621",327.2
"622",148.9
"623",68.4
"624",34.6
"625",33.8
"626",34.5
"627",50.8
"628",45.7
"629",30.3
"630",41.2
"631",72.1
"632",396.6
"633",505.5
"634",178.6
"635",90.2
"636",53.5
"637",35.4
"638",53.1
"639",39.7
"640",35.7
"641",38.5
"642",40
"643",40.7
"644",246.8
"645",417.2
"646",180.4
"647",62
"648",34.5
"649",29.1
"650",21.9
"651",32.7
"652",27.8
"653",36.4
"654",33.5
"655",39.9
"656",283.2
"657",193.4
"658",66
"659",43.1
"660",30.2
"661",20.9
"662",30.8
"663",24.2
"664",24.7
"665",32.6
"666",29.7
"667",41.1
"668",156.1
"669",387.4
"670",116.9
"671",51.9
"672",40.2
"673",38.4
"674",22.8
"675",21.3
"676",29.7
"677",26.7
"678",27.3
"679",51.1
"680",173.4
"681",262
"682",73.9
"683",42
"684",51.4
"685",24.2
"686",24.6
"687",22.8
"688",21.6
"689",37.5
"690",27.6
"691",45.3
"692",238.5
"693",282.1
"694",65.4
"695",37.4
"696",38.8
"697",54.9
"698",35.9
"699",40
"700",31.8
"701",35.8
"702",32.5
"703",89.2
"704",289.8
"705",354.1
"706",144.6
"707",62.5
"708",36.3
"709",33.1
"710",24
"711",24
"712",25.9
"713",31.2
"714",20.4
"715",37.4
"716",226.6
"717",349.8
"718",108.7
"719",50.4
"720",44
"721",29
"722",27.7
"723",20.7
"724",31.3
"725",22.2
"726",27.7
"727",29.4
"728",201.6
"729",409
"730",182.2
"731",61.4
"732",25.8
"733",25
"734",23.1
"735",54.1
"736",44.6
"737",30.7
"738",28.2
"739",70.1
"740",239
"741",488.2
"742",236.7
"743",85.3
"744",53.1
"745",37.5
"746",32.9
"747",24.6
"748",36.4
"749",24.1
"750",28.8
"751",48.2
"752",270
"753",242.4
"754",84.9
"755",46.5
"756",45.6
"757",25.5
"758",26.6
"759",28.8
"760",35.5
"761",28.2
"762",26.6
"763",35.3
"764",189.2
"765",467.9
"766",186.8
"767",70.3
"768",37.5
"769",42.1
"770",25.9
"771",28.9
"772",31.3
"773",32
"774",27
"775",31.9
"776",156.9
"777",395.4
"778",134.1
"779",90.8
"780",52.6
"781",32.8
"782",32.1
"783",29
"784",47.5
"785",33.3
"786",21.8
"787",71.2
"788",334.9
"789",241.9
"790",116.9
"791",57.7
"792",41.7
"793",24.8
"794",20.7
"795",29.1
