"","value"
"1",3.36
"2",2.93
"3",5.7
"4",3.16
"5",3.9
"6",3.29
"7",3.26
"8",3.98
"9",2.91
"10",2.93
"11",3.2
"12",4.87
"13",4.1
"14",2.84
"15",3.58
"16",2.59
"17",3.16
"18",2.75
"19",2.14
"20",1.53
"21",3.83
"22",1.77
"23",3.5
"24",2.58
"25",1.42
"26",1.57
"27",4.81
"28",2.26
"29",3.2
"30",1.79
"31",4.33
"32",2.59
"33",3.53
"34",2.53
"35",1.42
"36",2.23
"37",1.55
"38",1.82
"39",3.73
"40",3.41
"41",1.96
"42",0.78
"43",4.83
"44",1.59
"45",2.87
"46",2.27
"47",3.12
"48",2.59
"49",1.83
"50",1.73
"51",2.48
"52",2.02
"53",2.16
"54",3.47
"55",2.22
"56",5.09
"57",2.44
"58",2.07
"59",3.47
"60",1.91
"61",0.55
"62",1.73
"63",2.03
"64",3.45
"65",3
"66",1.43
"67",2.68
"68",2
"69",2.55
"70",2.14
"71",2.02
"72",2.67
"73",1.84
"74",1.94
