"","value"
"1",0.727
"2",0.91
"3",1.071
"4",1.209
"5",1.416
"6",1.693
"7",1.993
"8",1.582
"9",1.584
"10",0.506
"11",0.783
"12",1.014
"13",0.923
"14",0.832
"15",0.717
"16",0.903
"17",0.927
"18",1.207
"19",0.883
"20",0.768
"21",0.724
"22",0.922
"23",0.781
"24",0.913
"25",0.809
"26",0.708
"27",0.803
"28",0.232
"29",0.916
"30",0.938
"31",0.899
"32",0.55
"33",1.096
"34",1.201
"35",1.495
"36",0.854
"37",1.543
"38",0.406
"39",0.67
"40",1.027
"41",1.269
"42",0.264
"43",1.394
"44",1.028
"45",0.672
"46",0.395
"47",0.799
"48",0.533
"49",0.644
"50",1.2
"51",1.161
"52",1.602
"53",0.719
"54",1.559
"55",0.534
"56",0.329
"57",1.637
"58",0.921
"59",0.994
"60",2.011
"61",0.964
"62",1.425
"63",1.8
"64",1.068
"65",0.759
"66",1.736
"67",1.601
"68",2.069
"69",2.206
"70",0.269
"71",0.695
"72",2.146
"73",1.393
"74",1.397
"75",1.208
"76",1.3
"77",0.403
"78",0.614
"79",1.545
"80",1.468
"81",1.216
"82",0.946
"83",0.78
"84",1.18
"85",0.401
"86",0.711
"87",1.312
"88",0.275
"89",0.551
"90",0.724
"91",0.87
"92",1.102
"93",0.753
"94",0.513
"95",0.589
"96",1.001
"97",1.054
"98",0.633
"99",1.131
"100",1.126
"101",0.549
"102",1.012
"103",1.348
"104",0.987
"105",1.603
"106",1.209
"107",1.233
"108",0.163
"109",1.189
"110",1.726
"111",0.584
"112",0.877
"113",1.627
"114",0.809
"115",0.687
"116",0.169
"117",1.068
"118",0.513
"119",0.487
"120",1.617
"121",0.875
"122",0.277
"123",1.615
"124",1.214
"125",0.368
"126",1.068
"127",1.412
"128",1.299
"129",1.524
"130",1.712
"131",1.343
"132",1.362
"133",1.087
"134",1.387
"135",0.176
"136",0.898
"137",1.177
"138",0.95
"139",0.532
"140",1.112
"141",1.233
"142",1.316
"143",0.751
"144",0.199
"145",0.518
"146",1.116
"147",0.482
"148",0.444
"149",0.776
"150",1.145
"151",1.671
"152",2.174
"153",2.487
"154",1.741
"155",1.073
"156",0.389
"157",0.878
"158",0.998
"159",1.394
"160",0.691
"161",1.602
"162",0.776
"163",0.237
"164",1.438
"165",0.097
"166",0.503
"167",0.01
"168",0.227
"169",0.168
"170",0.588
"171",0.951
"172",0.403
"173",0.561
"174",0.483
"175",0.647
"176",0.625
"177",0.287
"178",0.273
"179",0.59
"180",0.983
"181",0.903
"182",1.109
"183",0.928
"184",1.085
"185",0.796
"186",0.421
"187",1.429
"188",1.626
"189",1.022
"190",1.384
"191",1.043
"192",1.604
"193",1.441
"194",0.906
"195",0.39
"196",1.282
"197",1.414
"198",1.476
"199",0.36
"200",0.59
"201",0.947
"202",0.721
"203",1.364
"204",1.103
"205",0.676
"206",1.036
"207",0.375
"208",0.6
"209",0.936
"210",0.875
"211",0.634
"212",0.425
"213",0.835
"214",0.978
"215",1.027
"216",1.898
"217",1.644
"218",1.175
"219",1.508
"220",0.845
"221",0.7
"222",1.215
"223",1.32
"224",1.657
"225",2.092
"226",1.567
"227",1.6
"228",1.807
"229",2.146
"230",1.885
"231",0.835
"232",0.322
"233",1.419
"234",0.704
"235",1.003
"236",1.212
"237",0.909
"238",1.114
"239",0.458
"240",1.017
"241",0.917
"242",0.744
"243",1.509
"244",1.03
"245",1.253
"246",1.719
"247",0.685
"248",0.964
"249",0.371
"250",0.809
"251",0.497
"252",1.064
"253",0.997
"254",0.048
"255",0.17
"256",0.528
"257",0.664
"258",0.089
"259",0.989
"260",1.102
"261",0.844
"262",0.77
"263",0.233
"264",0.649
"265",0.737
"266",0.952
"267",0.658
"268",0.943
"269",0.795
"270",1.404
"271",0.958
"272",0.885
"273",1.039
"274",1.091
"275",1.092
"276",1.591
"277",1.294
"278",0.936
"279",1.967
"280",1.848
"281",2.087
"282",1.604
"283",1.823
"284",2.646
"285",1.065
"286",1.691
"287",1.159
"288",1.509
"289",1.265
"290",1.198
"291",1.034
"292",1.088
"293",1.554
"294",0.728
"295",0.744
"296",0.893
"297",1.223
"298",0.504
"299",0.564
"300",0.804
"301",1.051
"302",1.029
"303",0.81
"304",0.262
"305",1.098
"306",0.736
"307",0.509
"308",0.474
"309",1.13
"310",0.439
"311",0.616
"312",0.914
"313",0.687
"314",0.498
"315",0.796
"316",1.019
"317",0.924
"318",1.007
"319",1.029
"320",0.761
"321",0.811
"322",0.897
"323",1.102
"324",0.954
"325",1.007
"326",1.772
"327",1.552
"328",1.181
"329",1.022
"330",0.574
"331",1.005
"332",0.717
"333",0.676
"334",1.436
"335",2.026
"336",0.515
"337",1.563
"338",0.434
"339",1.381
"340",1.121
"341",0.668
"342",1.391
"343",0.928
"344",1.048
"345",0.663
"346",0.689
"347",0.839
"348",1.015
"349",0.993
"350",0.432
"351",0.756
"352",0.796
"353",0.641
"354",1.206
"355",1.694
"356",1.582
"357",1.307
"358",1.039
"359",1.398
"360",1.147
"361",1.345
"362",1.469
"363",1.035
"364",1.283
"365",1.354
"366",1.266
"367",0.923
"368",0.35
"369",1.137
"370",0.629
"371",1.149
"372",1.034
"373",1.637
"374",1.766
"375",1.732
"376",1.238
"377",1.412
"378",1.048
"379",0.796
"380",1.052
"381",0.648
"382",0.53
"383",1.364
"384",0.906
"385",0.715
"386",1.332
"387",1.116
"388",0.805
"389",0.758
"390",0.592
"391",0.65
"392",1.089
"393",0.743
"394",1.143
"395",0.978
"396",0.607
"397",0.874
"398",0.448
"399",0.758
"400",0.299
"401",1.181
"402",1.305
"403",0.985
"404",0.664
"405",1.273
"406",1.162
"407",1.24
"408",1.259
"409",0.973
"410",0.79
"411",0.915
"412",0.759
"413",1.541
"414",0.605
"415",0.463
"416",0.309
"417",1.036
"418",0.022
"419",0.92
"420",0.887
"421",0.91
"422",0.292
"423",1.088
"424",1.142
"425",0.584
"426",1.415
"427",1.228
"428",1.24
"429",1.644
"430",0.876
"431",1.327
"432",1.825
"433",1.646
"434",1.185
"435",1.198
"436",1.429
"437",0.453
"438",0.836
"439",1.506
"440",0.522
"441",1.065
"442",0.366
"443",0.595
"444",0.36
"445",0.401
"446",0.762
"447",0.659
"448",0.699
"449",0.607
"450",0.563
"451",0.997
"452",1.143
"453",1.236
"454",1.512
"455",0.537
"456",1.015
"457",1.096
"458",0.926
"459",1.112
"460",1.374
"461",0.559
"462",1.554
"463",0.994
"464",1.443
"465",1.536
"466",0.999
"467",0.637
"468",0.826
"469",1.47
"470",1.345
"471",1.156
"472",1.177
"473",1.282
"474",1.739
"475",1.683
"476",0.569
"477",1.484
"478",1.322
"479",0.744
"480",0.147
"481",1.137
"482",0.941
"483",1.112
"484",1.782
"485",1.235
"486",0.93
"487",0.91
"488",0.976
"489",2.212
"490",1.503
"491",1.538
"492",0.767
"493",0.973
"494",0.925
"495",1.047
"496",1.445
"497",1.431
"498",1.307
"499",1.198
"500",0.826
"501",1.624
"502",0.309
"503",0.57
"504",0.912
"505",0.429
"506",0.298
"507",0.871
"508",0.499
"509",0.659
"510",0.959
"511",0.389
"512",0.775
"513",0.585
"514",0.458
"515",1.214
"516",0.184
"517",1.367
"518",0.922
"519",0.685
"520",0.964
"521",0.481
"522",1.362
"523",1.242
"524",0.547
"525",1.591
"526",1.386
"527",0.691
"528",0.575
"529",1.366
"530",0.949
"531",0.61
"532",1.835
"533",0.507
"534",1.347
"535",1.384
"536",1.82
"537",0.93
"538",1.406
"539",0.586
"540",0.275
"541",1.195
"542",1.229
"543",1.346
"544",1.381
"545",1.139
"546",0.804
"547",1.361
"548",0.326
"549",1.807
"550",1.01
"551",1.079
"552",0.999
"553",0.91
"554",0.242
"555",0.949
"556",1.057
"557",0.619
"558",1.337
"559",1.169
"560",0.849
"561",0.412
"562",1.061
"563",0.17
"564",1.048
"565",0.985
"566",1.03
"567",0.845
"568",1.146
"569",0.29
"570",1.665
"571",0.75
"572",1.093
"573",1.384
"574",1.593
"575",1.459
"576",1.562
"577",1.145
"578",1.698
"579",0.652
"580",0.641
"581",0.668
"582",1.117
"583",0.467
"584",0.812
"585",0.412
"586",0.819
"587",0.282
"588",0.77
"589",0.964
"590",1.433
"591",1.314
"592",1.969
"593",0.872
"594",1.374
"595",1.128
"596",0.748
"597",1.362
"598",1.184
"599",1.519
"600",1.226
"601",0.386
"602",0.75
"603",0.98
"604",0.725
"605",1.101
"606",0.535
"607",1.085
"608",0.757
"609",0.065
"610",1.261
"611",0.918
"612",0.917
"613",0.417
"614",0.599
"615",1.24
"616",0.839
"617",0.527
"618",0.823
"619",0.849
"620",0.762
"621",0.779
"622",1.072
"623",1.061
"624",1.242
"625",0.863
"626",0.817
"627",0.81
"628",0.546
"629",1.078
