"","value"
"1",714.5
"2",698
"3",683
"4",682
"5",691.5
"6",697.5
"7",692.7
"8",696.5
"9",692
"10",674
"11",674
"12",674
"13",687.7
"14",684
"15",679.7
"16",687
"17",714
"18",716.5
"19",707.5
"20",702
"21",698.5
"22",705
"23",705.1
"24",704.5
"25",710.5
"26",708
"27",724.5
"28",726.5
"29",758.8
"30",754
"31",770.5
"32",772.5
"33",775
"34",749.5
"35",754.5
"36",756.5
"37",751
"38",763
"39",808
"40",806
"41",794.5
"42",785
"43",778.5
"44",753
"45",743
"46",755
"47",742.3
"48",738
"49",748.5
"50",746.3
"51",742
"52",761
"53",753
"54",748
"55",742
"56",745.5
"57",738.5
"58",731
"59",717.5
"60",719.5
"61",724
"62",697
"63",690
"64",694
"65",693
"66",704.5
"67",703.2
"68",694
"69",714
"70",723
"71",691
"72",661.5
"73",672
"74",667.5
"75",677
"76",677
"77",673
"78",672
"79",678
"80",690
"81",703
"82",703
"83",691
"84",688
"85",690
"86",683.5
"87",696.5
"88",689.3
"89",687.5
"90",691.5
"91",677.5
"92",671.5
"93",659.5
"94",646.5
"95",606.7
"96",624
"97",630.5
