"","value"
"1",0.108
"2",0.166
"3",0.126
"4",0.115
"5",0.119
"6",0.176
"7",0.155
"8",0.118
"9",0.136
"10",0.137
"11",0.124
"12",0.131
"13",0.12
"14",0.133
"15",0.067
"16",0.086
"17",0.14
"18",0.122
"19",0.105
"20",0.079
"21",0.13
"22",0.142
"23",0.12
"24",0.115
"25",0.103
"26",0.078
"27",0.093
"28",0.086
"29",0.099
"30",0.078
"31",0.095
"32",0.094
"33",0.056
"34",0.05
"35",0.065
"36",0.091
"37",0.094
"38",0.124
"39",0.153
"40",0.078
"41",0.114
"42",0.088
"43",0.165
"44",0.16
"45",0.075
"46",0.118
"47",0.1
"48",0.102
"49",0.131
"50",0.148
"51",0.137
"52",0.09
"53",0.088
"54",0.172
"55",0.111
"56",0.097
"57",0.098
"58",0.09
"59",0.127
"60",0.116
"61",0.137
"62",0.111
"63",0.107
"64",0.097
"65",0.134
"66",0.16
"67",0.147
"68",0.104
"69",0.128
"70",0.128
"71",0.165
"72",0.184
"73",0.172
"74",0.207
"75",0.221
"76",0.159
"77",0.198
"78",0.197
"79",0.251
"80",0.146
"81",0.133
"82",0.243
"83",0.192
"84",0.15
"85",0.221
"86",0.183
"87",0.136
"88",0.206
"89",0.127
"90",0.139
"91",0.189
"92",0.194
"93",0.114
"94",0.229
"95",0.148
"96",0.155
"97",0.106
"98",0.156
"99",0.053
"100",0.112
"101",0.084
"102",0.191
"103",0.149
"104",0.143
"105",0.094
"106",0.184
"107",0.205
"108",0.206
"109",0.191
"110",0.195
"111",0.179
"112",0.272
"113",0.203
"114",0.165
"115",0.138
"116",0.216
"117",0.132
"118",0.12
"119",0.083
"120",0.118
"121",0.125
"122",0.109
"123",0.119
"124",0.154
"125",0.122
"126",0.126
"127",0.126
"128",0.13
"129",0.158
"130",0.141
"131",0.145
"132",0.127
"133",0.171
"134",0.152
"135",0.211
"136",0.309
"137",0.242
"138",0.38
"139",0.362
"140",0.328
"141",0.359
"142",0.352
"143",0.322
"144",0.333
"145",0.365
"146",0.367
"147",0.305
"148",0.298
"149",0.307
"150",0.318
"151",0.28
"152",0.298
"153",0.336
"154",0.339
"155",0.344
"156",0.31
"157",0.317
"158",0.369
"159",0.32
"160",0.29
"161",0.361
"162",0.235
"163",0.32
"164",0.337
"165",0.289
"166",0.339
"167",0.187
"168",0.414
"169",0.373
"170",0.265
"171",0.316
"172",0.245
"173",0.328
"174",0.368
"175",0.287
"176",0.369
"177",0.406
"178",0.316
"179",0.362
"180",0.308
"181",0.286
"182",0.42
"183",0.299
"184",0.383
"185",0.354
"186",0.418
"187",0.425
"188",0.445
"189",0.408
"190",0.282
"191",0.41
"192",0.425
"193",0.358
"194",0.393
"195",0.375
"196",0.273
"197",0.237
"198",0.331
"199",0.335
"200",0.395
"201",0.357
"202",0.296
"203",0.307
"204",0.39
"205",0.298
"206",0.381
"207",0.354
"208",0.436
"209",0.357
"210",0.427
"211",0.432
"212",0.45
"213",0.53
"214",0.431
"215",0.42
"216",0.411
"217",0.423
"218",0.433
"219",0.393
"220",0.389
"221",0.387
"222",0.439
"223",0.421
"224",0.363
"225",0.401
"226",0.394
"227",0.459
"228",0.441
"229",0.388
"230",0.373
"231",0.385
"232",0.314
"233",0.347
"234",0.408
"235",0.341
"236",0.361
"237",0.414
"238",0.38
"239",0.274
"240",0.352
"241",0.439
"242",0.355
"243",0.435
"244",0.408
"245",0.383
"246",0.357
"247",0.374
"248",0.366
"249",0.346
"250",0.381
"251",0.329
"252",0.474
"253",0.397
"254",0.436
"255",0.417
"256",0.43
"257",0.388
"258",0.453
"259",0.316
"260",0.414
"261",0.396
"262",0.42
"263",0.432
"264",0.453
"265",0.43
"266",0.327
"267",0.388
"268",0.377
"269",0.466
"270",0.478
"271",0.365
"272",0.472
"273",0.399
"274",0.391
"275",0.473
"276",0.384
