"","value"
"1",23362
"2",31642
"3",33757
"4",23226
"5",15178
"6",7272
"7",4448
"8",4926
"9",5437
"10",16498
"11",35971
"12",76556
"13",68392
"14",37447
"15",15686
"16",7942
"17",5123
"18",7106
"19",11250
"20",18774
"21",30508
"22",42834
"23",27345
"24",17834
"25",15386
"26",9443
"27",7599
"28",8061
"29",27187
"30",51511
"31",74050
"32",78773
"33",33899
"34",18886
"35",11520
"36",8352
"37",8660
"38",12902
"39",20331
"40",36853
"41",56407
"42",39437
"43",26761
"44",15185
"45",4473
"46",5781
"47",9117
"48",19267
"49",36116
"50",58850
"51",61478
"52",36300
"53",9704
"54",3410
"55",3774
