"","value"
"1",402.8
"2",421.3
"3",431.2
"4",426.2
"5",425.5
"6",423.6
"7",435.7
"8",445.2
"9",450.1
"10",450.1
"11",439.1
"12",419
"13",417.9
"14",384.2
"15",385.4
"16",374.4
"17",401.3
"18",382.7
"19",403.5
"20",410
"21",454.6
"22",448.2
"23",489.5
"24",476.2
"25",473.2
"26",475.1
"27",476.6
"28",502.7
"29",506.5
"30",499.7
"31",495.5
"32",522.8
"33",537.1
"34",509.1
"35",502.7
"36",500.4
"37",508.4
"38",498.9
"39",507.2
"40",505
"41",503.8
"42",511.4
"43",467.9
"44",493.6
"45",470.5
"46",503.5
"47",544.3
"48",553
"49",551.9
"50",564.4
"51",567.8
"52",562.1
"53",457.3
"54",500.1
"55",522
"56",525.4
"57",511
"58",533.4
"59",534.1
"60",562.9
"61",557.2
"62",584.1
"63",582.6
"64",590.5
"65",581.1
"66",583
"67",567.1
"68",499.3
"69",493.6
"70",533.7
"71",581.1
