"","value"
"1",0.657
"2",0.877
"3",1.234
"4",1.132
"5",1.198
"6",1.104
"7",0.973
"8",1.04
"9",0.925
"10",0.965
"11",0.892
"12",1.003
"13",1.071
"14",0.899
"15",0.796
"16",0.52
"17",1.087
"18",0.765
"19",0.939
"20",0.978
"21",0.956
"22",0.774
"23",1.058
"24",1.137
"25",1.446
"26",0.895
"27",0.711
"28",0.748
"29",0.363
"30",0.694
"31",0.742
"32",0.292
"33",0.604
"34",0.808
"35",1.147
"36",1.366
"37",1.357
"38",1.445
"39",1.55
"40",0.758
"41",0.781
"42",1.133
"43",1.094
"44",1.367
"45",0.995
"46",0.944
"47",1.205
"48",1.448
"49",1.094
"50",1.158
"51",1.133
"52",1.094
"53",1.126
"54",0.815
"55",0.901
"56",1.168
"57",1.488
"58",0.873
"59",0.912
"60",0.956
"61",0.89
"62",0.944
"63",0.673
"64",1.22
"65",0.681
"66",0.893
"67",0.873
"68",1.094
"69",0.919
"70",0.955
"71",0.855
"72",0.794
"73",1.094
"74",1.411
"75",1.221
"76",0.994
"77",1.202
"78",1.1
"79",1.071
"80",0.571
"81",0.954
"82",1.068
"83",1.116
"84",0.951
"85",1.103
"86",1.368
"87",1.29
"88",1.223
"89",1.005
"90",1.173
"91",0.982
"92",0.99
"93",0.475
"94",0.69
"95",0.825
"96",1.232
"97",1.27
"98",1.312
"99",1.169
"100",0.38
"101",1.13
"102",1.103
"103",0.936
"104",1.064
"105",1.234
"106",1.331
"107",0.935
"108",1.471
"109",0.906
"110",1.49
"111",1.244
"112",1.421
"113",1.11
"114",0.92
"115",1.138
"116",1.276
"117",1.376
"118",0.574
"119",0.733
"120",0.636
"121",1.321
"122",1.244
"123",0.917
"124",1.646
"125",1.339
"126",0.707
"127",0.902
"128",1.051
"129",1.112
"130",0.618
"131",0.739
"132",0.186
"133",1.243
"134",1.381
"135",1.278
"136",1.169
"137",0.898
"138",0.996
"139",0.759
"140",1.004
"141",0.985
"142",1.161
"143",1.005
"144",0.674
"145",0.532
"146",1.028
"147",0.702
"148",1.056
"149",1.048
"150",1.257
"151",1.037
"152",0.62
"153",1.039
"154",1.293
"155",0.681
"156",0.988
"157",0.424
"158",0.782
"159",0.682
"160",0.573
"161",1.192
"162",0.804
"163",1.022
"164",0.69
"165",0.683
"166",1.214
"167",1.049
"168",1.074
"169",1.119
"170",1.342
"171",1.376
"172",1.616
"173",1.14
"174",1.515
"175",1.168
"176",1.248
"177",1.046
"178",1.44
"179",1.147
"180",0.836
"181",1.81
"182",1.391
"183",1.242
"184",1.616
"185",1.594
"186",1.089
"187",1.563
"188",1.291
"189",1.361
"190",1.076
"191",1.162
"192",0.04
"193",0.182
"194",0.565
"195",0.277
