"","value"
"1",3012
"2",3188
"3",3097
"4",3507
"5",3666
"6",3644
"7",3111
"8",3315
"9",3241
"10",3231
"11",3095
"12",3462
"13",3571
"14",3697
"15",3480
"16",3706
"17",3914
"18",4111
"19",3694
"20",4423
"21",4393
"22",4684
"23",4067
"24",4933
"25",4797
"26",4993
"27",4349
"28",4800
"29",4821
"30",5036
"31",4418
"32",4982
"33",4993
"34",5362
"35",4660
"36",5364
"37",5455
"38",5999
"39",5116
"40",6081
"41",5881
"42",6222
"43",5475
"44",6308
"45",6154
"46",6668
"47",6056
"48",6845
"49",6810
"50",6919
"51",5744
"52",6666
"53",6573
"54",6964
"55",6216
"56",7219
"57",7040
"58",7690
"59",6362
"60",6848
"61",6350
"62",6203
"63",5342
"64",6174
"65",6204
"66",6468
"67",6115
"68",7170
"69",6780
"70",7331
"71",6455
"72",6911
"73",6670
"74",6768
"75",6203
"76",7328
"77",7143
"78",7708
"79",7005
"80",7812
"81",7379
"82",7701
"83",6951
"84",8066
"85",8524
"86",8704
"87",7895
"88",9309
"89",9037
"90",9876
"91",8327
"92",9251
"93",8281
"94",8332
"95",6679
"96",7500
"97",7623
"98",8024
"99",7397
"100",8709
"101",8674
"102",9249
"103",8319
"104",9671
"105",9744
"106",9708
"107",8288
"108",9209
"109",9072
"110",9720
"111",8251
"112",9771
"113",9684
"114",10653
"115",9800
"116",11745
"117",11177
"118",12776
"119",11626
"120",13270
"121",12486
"122",12469
"123",10550
"124",11665
"125",11117
"126",11437
"127",9246
