"","value"
"1",599
"2",840
"3",1482
"4",742
"5",1140
"6",1026
"7",1098
"8",716
"9",1197
"10",1084
"11",778
"12",1116
"13",968
"14",897
"15",1136
"16",884
"17",1145
"18",830
"19",1029
"20",1177
"21",895
"22",1036
"23",1350
"24",561
"25",1307
"26",1052
"27",780
"28",1018
"29",1372
"30",876
"31",703
"32",1293
"33",991
"34",865
"35",1296
"36",694
"37",710
"38",1121
"39",1125
"40",710
"41",1486
"42",733
"43",1039
"44",826
"45",1124
"46",1070
"47",923
"48",1063
"49",1114
"50",939
"51",902
"52",922
"53",1293
"54",995
"55",1058
"56",697
"57",951
"58",1095
"59",774
"60",1130
"61",1293
"62",918
"63",1083
"64",1038
"65",875
"66",918
"67",1148
"68",998
"69",853
"70",1100
"71",1176
"72",876
"73",1090
"74",891
"75",1244
"76",480
"77",1231
"78",1060
"79",922
"80",968
"81",1059
"82",1010
"83",1091
"84",936
"85",574
"86",1090
"87",1312
"88",900
"89",990
"90",1019
"91",903
"92",735
"93",1380
"94",981
"95",882
"96",1138
"97",911
"98",796
"99",1310
"100",1020
