"","value"
"1",25501
"2",25731
"3",27113
"4",28773
"5",31951
"6",33016
"7",35455
"8",36772
"9",39758
"10",41690
"11",45828
"12",46116
"13",49171
"14",58062
"15",58359
"16",58542
"17",61087
"18",61337
"19",67438
"20",74007
"21",76577
"22",77988
"23",74037
"24",72823
"25",79630
"26",81666
"27",88215
"28",95226
"29",112092
"30",124216
"31",134137
"32",144286
"33",154118
"34",161299
"35",174652
"36",192492
"37",209608
"38",236273
"39",245447
"40",254091
"41",273641
"42",260965
"43",255178
"44",259839
"45",280634
"46",295375
"47",22052
"48",21643
"49",23817
"50",24684
"51",26180
"52",28652
"53",32778
"54",34455
"55",39540
"56",41613
"57",44004
"58",47122
"59",53152
"60",56852
"61",60431
"62",53065
"63",63691
"64",72310
"65",78687
"66",82118
"67",82044
"68",82272
"69",80535
"70",88631
"71",109467
"72",116098
"73",127635
"74",136629
"75",141878
"76",147972
"77",154402
"78",152053
"79",163914
"80",178940
"81",199112
"82",215847
"83",235222
"84",263653
"85",288834
"86",323341
"87",370246
"88",354953
"89",365153
"90",385573
"91",431153
"92",464025
