"","value"
"1",487
"2",511
"3",537
"4",548
"5",538
"6",561
"7",577
"8",598
"9",548
"10",599
"11",651
"12",632
"13",651
"14",689
"15",696
"16",661
"17",751
"18",883
"19",1107
"20",1293
"21",1532
"22",1396
"23",1283
"24",1403
"25",1427
"26",1450
"27",1476
"28",1502
"29",1534
"30",1543
"31",1488
"32",1369
"33",1150
"34",1086
"35",1153
"36",1216
"37",1287
"38",1376
"39",1296
"40",1363
"41",1432
"42",1653
"43",2023
"44",2349
"45",2517
"46",2517
"47",2517
"48",2793
"49",3038
"50",3095
"51",3302
"52",3608
"53",3832
"54",4053
"55",4123
"56",4356
"57",4589
"58",4786
"59",4946
"60",5221
"61",5352
"62",5507
"63",5730
"64",5920
"65",6196
"66",6389
"67",6643
"68",6880
"69",7347
"70",7775
"71",8150
