"","value"
"1",60
"2",61
"3",74
"4",77
"5",115
"6",126
"7",94
"8",101
"9",110
"10",126
"11",127
"12",131
"13",52
"14",95
"15",94
"16",76
"17",80
"18",119
"19",68
"20",90
"21",149
"22",97
"23",83
"24",63
"25",57
"26",57
"27",135
"28",150
"29",119
"30",76
"31",113
"32",74
"33",44
"34",93
"35",112
"36",104
"37",163
"38",117
"39",75
"40",74
"41",76
"42",108
"43",66
"44",72
"45",104
"46",104
"47",113
"48",56
"49",141
"50",90
"51",58
"52",125
"53",89
"54",56
"55",119
"56",37
"57",68
"58",122
"59",118
"60",138
"61",66
"62",99
"63",90
"64",115
"65",166
"66",156
"67",102
"68",145
"69",107
"70",173
"71",146
"72",165
"73",154
"74",86
"75",52
"76",134
"77",155
"78",155
"79",75
"80",119
"81",80
"82",131
"83",160
"84",53
"85",117
"86",96
"87",112
"88",124
"89",103
"90",115
"91",94
"92",181
"93",82
"94",110
"95",41
"96",66
"97",27
"98",62
"99",64
"100",69
"101",72
"102",51
"103",80
"104",70
"105",97
"106",129
"107",104
"108",44
"109",94
"110",85
"111",115
"112",112
"113",126
"114",66
"115",140
"116",151
"117",115
"118",112
"119",64
"120",101
"121",75
"122",110
"123",108
"124",97
"125",129
"126",118
"127",99
"128",103
"129",157
"130",132
"131",149
"132",162
"133",135
"134",72
"135",77
"136",111
"137",108
"138",120
"139",106
"140",109
"141",70
"142",87
"143",83
"144",106
"145",73
"146",55
"147",65
"148",65
"149",91
"150",108
"151",111
"152",114
"153",114
"154",103
"155",99
"156",66
"157",78
"158",86
"159",76
"160",54
"161",57
"162",88
"163",59
"164",41
"165",66
"166",70
"167",49
"168",49
"169",77
"170",47
"171",75
"172",128
"173",150
"174",111
"175",68
"176",39
"177",94
"178",61
"179",77
"180",89
"181",117
"182",139
"183",115
"184",130
"185",156
"186",109
"187",66
"188",106
"189",77
"190",112
"191",84
"192",67
"193",88
"194",93
"195",133
"196",110
"197",96
"198",51
"199",103
"200",96
"201",83
"202",57
"203",92
"204",77
"205",76
"206",111
"207",139
"208",12
"209",157
"210",178
"211",120
"212",143
"213",214
"214",223
"215",119
"216",207
"217",169
"218",91
"219",109
"220",83
"221",133
"222",146
"223",99
"224",78
"225",63
"226",96
"227",112
"228",110
"229",117
"230",130
"231",116
"232",121
"233",77
"234",118
"235",124
"236",72
"237",90
"238",110
"239",130
"240",94
"241",100
"242",82
"243",101
"244",76
"245",106
"246",90
"247",27
"248",100
"249",88
"250",119
"251",104
"252",105
"253",113
"254",138
"255",128
"256",84
"257",91
"258",33
"259",42
"260",94
"261",54
"262",42
"263",114
"264",140
"265",166
"266",98
"267",131
"268",135
"269",138
"270",91
"271",76
"272",113
"273",110
"274",127
"275",108
"276",132
"277",112
"278",111
"279",94
"280",109
"281",133
"282",82
"283",116
"284",110
"285",92
"286",147
"287",105
"288",99
"289",83
"290",90
"291",158
"292",66
"293",120
"294",106
"295",126
"296",117
"297",94
"298",63
"299",100
"300",32
"301",98
"302",94
"303",127
"304",109
"305",35
"306",102
"307",32
"308",109
"309",69
"310",109
"311",132
"312",102
"313",56
"314",80
"315",104
"316",117
"317",68
"318",85
"319",128
"320",121
"321",110
"322",157
"323",126
"324",95
"325",65
"326",84
"327",120
"328",141
"329",107
"330",152
"331",63
"332",55
"333",108
"334",33
"335",52
"336",66
"337",48
"338",105
"339",65
"340",94
"341",36
"342",142
"343",84
"344",85
"345",103
"346",86
"347",107
"348",118
"349",60
"350",34
"351",119
"352",98
"353",78
"354",83
"355",51
"356",16
"357",104
"358",48
"359",66
"360",110
"361",93
"362",100
"363",87
"364",80
"365",107
"366",125
"367",158
"368",158
"369",178
"370",195
"371",171
"372",43
"373",126
"374",123
"375",89
"376",87
"377",150
"378",108
"379",109
"380",151
"381",163
"382",108
"383",67
"384",81
"385",55
"386",114
"387",102
"388",64
"389",100
"390",84
"391",92
"392",99
"393",80
"394",104
"395",87
"396",137
"397",148
"398",109
"399",84
"400",88
"401",114
"402",95
"403",81
"404",26
"405",82
"406",61
"407",117
"408",57
"409",87
"410",62
"411",46
"412",67
"413",132
"414",117
"415",114
"416",115
"417",79
"418",130
"419",128
"420",142
"421",135
"422",129
"423",63
"424",84
"425",67
"426",148
"427",142
"428",102
"429",85
"430",21
"431",111
"432",65
"433",60
"434",85
"435",77
"436",89
"437",50
"438",106
"439",174
"440",200
"441",203
"442",202
"443",204
"444",174
"445",222
"446",139
"447",97
"448",112
"449",166
"450",100
"451",72
"452",123
"453",92
"454",130
"455",108
"456",104
"457",178
"458",101
"459",99
"460",35
"461",88
"462",39
"463",39
"464",68
"465",76
"466",72
"467",70
"468",104
"469",102
"470",105
"471",84
"472",64
"473",121
"474",91
"475",45
"476",91
"477",45
"478",44
"479",86
"480",40
"481",69
"482",58
"483",89
"484",104
"485",76
"486",102
"487",98
"488",137
"489",119
"490",84
"491",95
"492",84
"493",111
"494",124
"495",102
"496",110
"497",70
"498",87
"499",89
"500",133
"501",89
"502",82
"503",99
"504",120
"505",142
"506",131
