"","value"
"1",57.22
"2",56.35
"3",55.1
"4",56.8
"5",56.4
"6",59.65
"7",60.25
"8",60.95
"9",60.95
"10",61.3
"11",63.75
"12",64.2
"13",62.27
"14",61.35
"15",61.9
"16",65.3
"17",61.45
"18",60.02
"19",59.2
"20",59.65
"21",59.52
"22",57.77
"23",57.25
"24",57.85
"25",56.65
"26",57.2
"27",58.1
"28",60.35
"29",62.75
"30",63.55
"31",66.4
"32",67.05
"33",67.6
"34",67.75
"35",66.05
"36",65.15
"37",68.95
"38",68.6
"39",68.8
"40",69.5
"41",69.85
"42",68.02
"43",66.02
"44",65.65
"45",64.8
"46",63.2
"47",66.4
"48",65.8
"49",64.07
"50",62.07
"51",63
"52",64.85
"53",64.95
"54",66.45
"55",68.5
"56",70.7
"57",69.57
"58",68.22
"59",68.95
"60",68.15
"61",70.1
"62",70.55
"63",71.85
"64",71.5
"65",71.25
"66",70.02
"67",68.95
"68",69.8
"69",70.5
"70",69.55
"71",68.55
"72",70
"73",70.15
"74",68.37
"75",66.37
"76",66.15
"77",65.65
"78",66.4
"79",66.85
"80",66.9
"81",69.05
"82",70.7
"83",71
"84",71.05
"85",69.5
"86",70.4
"87",70.9
"88",70.8
"89",71.65
"90",70.3
"91",70.4
"92",68.4
"93",67.15
"94",66.12
"95",64.12
"96",62.35
"97",60.45
"98",58.45
"99",61.4
