"","value"
"1",2.42
"2",2.14
"3",2.28
"4",2.5
"5",2.44
"6",2.72
"7",2.71
"8",2.74
"9",2.55
"10",2.49
"11",2.13
"12",2.28
"13",2.35
"14",1.82
"15",2.4
"16",2.46
"17",2.38
"18",2.83
"19",2.68
"20",2.81
"21",2.54
"22",2.54
"23",2.37
"24",2.54
"25",2.62
"26",2.34
"27",2.68
"28",2.75
"29",2.66
"30",2.96
"31",2.66
"32",2.93
"33",2.7
"34",2.65
"35",2.46
"36",2.59
"37",2.75
"38",2.45
"39",2.85
"40",2.99
"41",2.89
"42",3.43
"43",3.25
"44",3.59
"45",3.12
"46",3.16
"47",2.86
"48",3.22
"49",3.24
"50",2.95
"51",3.32
"52",3.29
"53",3.32
"54",3.91
"55",3.8
"56",4.02
"57",3.53
"58",3.61
"59",3.22
"60",3.67
"61",3.75
"62",3.25
"63",3.7
"64",3.98
"65",3.88
"66",4.47
"67",4.6
"68",4.9
"69",4.2
"70",4.2
"71",3.8
"72",4.5
"73",4.4
"74",4
"75",4.7
"76",5.1
"77",4.9
"78",5.7
"79",3.9
"80",4.2
"81",5.1
"82",5
"83",4.7
"84",5.5
"85",5.3
"86",4.6
"87",5.9
"88",5.5
"89",5.4
"90",6.7
"91",6.8
"92",7.4
"93",6
"94",5.8
"95",5.5
"96",6.4
"97",6.2
"98",5.7
"99",6.4
"100",6.7
"101",6.3
"102",7.8
"103",7.6
"104",8.6
"105",6.6
"106",6.5
"107",6
"108",7.6
"109",7
"110",6
"111",7.1
"112",7.4
"113",7.2
"114",8.4
"115",8.5
"116",9.4
"117",7.1
"118",7
"119",6.6
"120",8
"121",10.45
"122",8.81
"123",10.61
"124",9.97
"125",10.69
"126",12.4
"127",13.38
"128",14.31
"129",10.9
"130",9.98
"131",9.2
"132",10.94
"133",10.53
"134",9.06
"135",10.17
"136",11.17
"137",10.84
"138",12.09
"139",13.66
"140",14.06
"141",11.14
"142",11.1
"143",10
"144",11.98
"145",11.74
"146",10.27
"147",12.05
"148",12.27
"149",12.03
"150",13.95
"151",15.1
"152",15.65
"153",12.47
"154",12.29
"155",11.52
"156",13.08
"157",12.5
"158",11.05
"159",12.94
"160",13.24
"161",13.16
"162",14.95
"163",16
"164",16.98
"165",13.15
"166",12.88
"167",11.99
"168",13.13
"169",12.99
"170",11.69
"171",13.78
"172",13.7
"173",13.57
"174",15.12
"175",15.55
"176",16.73
"177",12.68
"178",12.65
"179",11.18
"180",13.27
"181",12.64
"182",11.01
"183",13.3
"184",12.19
"185",12.91
"186",14.9
"187",16.1
"188",17.3
"189",12.9
"190",13.36
"191",12.26
"192",13.93
"193",13.94
"194",12.75
"195",14.19
"196",14.67
"197",14.66
"198",16.21
"199",17.72
"200",18.15
"201",14.19
"202",14.33
"203",12.99
"204",15.19
"205",15.09
"206",12.94
"207",15.46
"208",15.39
"209",15.34
"210",17.02
"211",18.85
"212",19.49
"213",15.61
"214",16.16
"215",14.84
"216",17.04
