"","value"
"1",0.682
"2",0.688
"3",1.067
"4",0.721
"5",1.108
"6",1.178
"7",0.712
"8",1.249
"9",1.235
"10",0.736
"11",1.069
"12",1.315
"13",1.176
"14",0.95
"15",1.384
"16",2.166
"17",1.211
"18",1.453
"19",1.284
"20",0.765
"21",1.126
"22",0.79
"23",0.955
"24",0.908
"25",1.183
"26",1.039
"27",1.118
"28",0.831
"29",0.744
"30",1.507
"31",1.097
"32",0.907
"33",1.828
"34",0.859
"35",1.517
"36",0.902
"37",1.781
"38",1.441
"39",0.738
"40",0.739
"41",0.838
"42",0.814
"43",0.54
"44",0.644
"45",1.201
"46",0.748
"47",0.767
"48",0.759
"49",0.719
"50",0.835
"51",0.475
"52",1.521
"53",1.214
"54",1.709
"55",1.748
"56",1.274
"57",1.179
"58",0.69
"59",0.881
"60",0.851
"61",0.808
"62",1.457
"63",1.629
"64",0.933
"65",1.107
"66",1.157
"67",1.481
"68",0.659
"69",0.844
"70",0.837
"71",0.936
"72",1.096
"73",1.146
"74",1.549
"75",1.704
"76",1.744
"77",0.446
"78",1.261
"79",1.083
"80",1.332
"81",1.574
"82",1.222
"83",0.841
"84",0.944
"85",0.481
"86",1.021
"87",1.068
"88",0.859
"89",0.87
"90",0.557
"91",1.077
"92",0.719
"93",1.015
"94",1.136
"95",1.152
"96",1.417
"97",1.749
"98",1.437
"99",1.177
"100",1.601
"101",0.992
"102",0.896
"103",0.688
"104",0.806
"105",0.97
"106",1.582
"107",1.212
"108",1.494
"109",0.85
"110",0.903
"111",0.453
"112",2.21
"113",0.858
"114",1.279
"115",0.668
"116",0.633
"117",0.85
"118",0.664
"119",1.145
"120",0.807
"121",1.215
"122",1.207
"123",0.972
"124",1.368
"125",0.911
"126",0.855
"127",0.674
"128",0.851
"129",0.85
"130",0.766
"131",1.229
"132",0.735
"133",1.286
"134",1.083
"135",0.652
"136",0.306
"137",1.029
"138",1.309
"139",0.94
"140",0.861
"141",0.842
"142",0.554
"143",0.73
"144",0.606
"145",0.65
"146",0.879
"147",0.721
"148",1.677
"149",0.916
"150",1.223
"151",1.61
"152",1.021
"153",0.805
"154",1.032
"155",1.667
"156",0.84
"157",0.695
"158",1.058
"159",0.727
"160",0.954
"161",1.212
"162",0.601
"163",0.333
"164",0.79
"165",1.023
"166",1.036
"167",0.766
"168",1.449
"169",1.686
"170",1.448
"171",0.678
"172",0.723
"173",0.591
"174",1.136
"175",1.05
"176",0.732
"177",0.721
"178",0.993
"179",0.325
"180",0.507
"181",0.961
"182",0.529
"183",0.743
"184",0.827
"185",0.783
"186",0.705
"187",0.722
"188",0.963
"189",0.455
"190",0.849
"191",1.306
"192",0.8
"193",0.639
"194",0.745
"195",0.62
"196",0.334
"197",0.815
"198",0.434
"199",0.473
"200",0.93
"201",0.972
"202",0.711
"203",0.902
"204",1.175
"205",0.762
"206",1.316
"207",1.265
"208",0.819
"209",0.985
"210",0.861
"211",0.274
"212",1.004
"213",0.764
"214",1.23
"215",0.534
"216",0.181
"217",0.987
"218",0.482
"219",0.791
"220",1.009
"221",0.933
"222",0.622
"223",0.347
"224",0.654
"225",0.528
"226",0.47
"227",0.77
"228",1.02
"229",0.648
"230",0
"231",0.587
"232",1.035
"233",0.614
"234",0.516
"235",1.067
"236",0.963
"237",1.058
"238",0.988
"239",0.849
"240",1.158
"241",0.467
"242",1.096
"243",0.573
"244",0.429
"245",0.208
"246",0.773
"247",0.648
"248",0.935
"249",0.516
"250",0.984
"251",0.968
"252",0.879
"253",1.101
"254",1.074
"255",1.042
"256",0.776
"257",0.973
"258",1.183
"259",0.74
"260",0.599
"261",1.234
"262",0.82
"263",0.521
"264",0.758
"265",0.862
"266",0.571
"267",0.79
"268",1.249
"269",0.869
"270",0.747
"271",0.959
"272",1.329
"273",1.143
"274",0.99
"275",0.518
"276",1.223
"277",1.258
"278",0.037
"279",0.827
"280",0.504
"281",0.991
"282",0.947
"283",0.672
"284",0.739
"285",0.665
"286",0.241
"287",1.141
"288",0.932
"289",1.067
"290",0.506
"291",1.151
"292",0.877
"293",0.553
"294",1.122
"295",0.964
"296",0.732
"297",1.047
"298",0.798
"299",0.482
"300",0.785
"301",0.932
"302",0.502
"303",0.691
"304",0.832
"305",0.587
"306",0.917
"307",1.159
"308",0.949
"309",0.923
"310",1.006
"311",1.191
"312",1.087
"313",1.136
"314",0.912
"315",0.506
"316",1.485
"317",1.337
"318",1.512
"319",2.05
"320",1.232
"321",1.38
"322",0.921
"323",1.302
"324",0.967
"325",0.941
"326",1.259
"327",1.052
"328",1.077
"329",1.112
"330",1.229
"331",1.285
"332",1.427
"333",1.339
"334",1.224
"335",1.459
"336",1.233
"337",1.321
"338",1.351
"339",1.55
"340",1.057
"341",0.797
"342",1.37
"343",1.372
"344",1.071
"345",1.089
"346",1.022
"347",1.901
"348",1.857
"349",0.89
"350",0.632
"351",0.982
"352",1.517
"353",1.296
"354",0.928
"355",1.065
"356",0.854
"357",0.673
"358",0.412
"359",0.649
"360",0.622
"361",1.068
"362",0.695
"363",0.484
"364",0.702
"365",0.869
"366",1.031
"367",0.997
"368",1.079
"369",0.779
"370",0.965
"371",0.496
"372",0.693
"373",0.709
"374",0.439
"375",0.615
"376",0.735
"377",0.881
"378",0.33
"379",0.653
"380",0.763
"381",0.878
"382",0.917
"383",1.218
"384",1.033
"385",0.883
"386",0.547
"387",0.859
"388",1.236
"389",1.142
"390",1.066
"391",0.446
"392",0.592
"393",1.095
"394",1.382
"395",1.495
"396",1.831
"397",1.139
"398",1.183
"399",0.617
"400",0.903
"401",1.649
"402",1.109
"403",0.653
"404",1.074
"405",1.269
"406",1.65
"407",1.315
"408",0.564
"409",0.274
"410",0.786
"411",1.151
"412",0.598
"413",0.383
"414",0.362
"415",0.468
"416",0.713
"417",0.648
"418",0.445
"419",1.124
"420",0.507
"421",0.987
"422",0.827
"423",0.394
"424",0.621
"425",0.621
"426",0.561
"427",0.636
"428",0.77
"429",0.422
"430",0.75
"431",1.019
"432",0.97
"433",0.975
"434",0.859
"435",1.294
"436",0.633
"437",1.068
"438",1.24
"439",1.26
"440",1.215
"441",1.589
"442",1.073
"443",1.052
"444",0.904
"445",1.354
"446",1.239
"447",1.383
"448",1.353
"449",1.341
"450",1.607
"451",1.726
"452",1.334
"453",0.86
"454",0.465
"455",0.644
"456",0.611
"457",0.721
"458",1.026
"459",0.86
"460",0.619
"461",1.077
"462",1.096
"463",1.045
"464",0.699
"465",1.124
"466",1.104
"467",1.124
"468",1.535
"469",1.424
"470",1.336
"471",1.113
"472",2.142
"473",0.747
"474",1.225
"475",0.792
"476",1.054
"477",1.196
"478",1.504
"479",1.325
"480",0.84
"481",1.801
"482",1.232
"483",1.453
"484",0.737
"485",0.796
"486",1.146
"487",1.393
"488",2.165
"489",0.995
"490",0.775
"491",1.561
"492",1.068
"493",1.084
"494",0.83
"495",0.753
"496",0.843
"497",1.218
"498",0.575
"499",0.983
"500",1.005
"501",0.963
"502",1.097
"503",1.063
"504",0.767
"505",0.798
"506",0.684
"507",0.765
"508",0.661
"509",0.682
"510",0.796
"511",0.892
"512",1.005
"513",0.826
"514",0.819
"515",0.573
"516",0.605
"517",1.145
"518",0.651
"519",1.155
"520",0.817
"521",0.913
"522",1.538
"523",1.655
"524",1.668
"525",0.813
"526",1.165
"527",1.016
"528",1.084
"529",1.43
"530",0.848
"531",1.023
"532",0.672
"533",0.713
"534",0.646
"535",0.815
"536",0.816
"537",0.968
"538",1.262
"539",0.44
"540",1.437
"541",1.214
"542",1.086
"543",1.196
"544",1.186
"545",1.033
"546",1.217
"547",1.264
"548",1.045
"549",1.146
"550",0.853
"551",0.922
"552",1.118
"553",1.013
"554",0.792
"555",0.817
"556",0.865
"557",1.424
"558",1.102
"559",1.155
"560",0.975
"561",0.944
"562",1.336
"563",1.262
"564",1.084
"565",0.877
"566",1.271
"567",0.85
"568",1.304
"569",0.965
"570",0.683
"571",0.899
"572",1.125
"573",1.169
"574",0.856
"575",1.006
"576",0.962
"577",0.567
"578",0.636
"579",0.914
"580",0.687
"581",0.568
"582",0.841
"583",1.255
"584",0.7
"585",1.186
"586",0.728
"587",0.819
"588",0.586
"589",1.265
"590",0.968
"591",0.984
"592",0.881
"593",0.638
"594",0.804
"595",1.187
"596",1.327
"597",0.932
"598",1.23
"599",0.866
"600",0.778
"601",0.878
"602",0.692
"603",0.434
"604",0.542
"605",0.778
"606",0.917
"607",0.84
"608",0.98
"609",0.681
"610",0.769
"611",0.91
"612",0.797
"613",0.878
"614",1.034
"615",0.65
"616",0.997
"617",1.124
"618",0.988
"619",0.672
"620",0.658
"621",0.917
"622",1.186
"623",1.196
"624",0.927
"625",1.391
"626",1.062
"627",0.801
"628",1.005
"629",1.28
"630",1.107
"631",1.262
"632",1.055
"633",0.881
"634",0.824
"635",0.836
"636",0.939
"637",0.929
"638",0.719
"639",0.467
"640",0.834
"641",0.786
"642",0.46
"643",0.592
"644",0.983
"645",1.34
"646",1.188
"647",1.018
"648",0.897
"649",0.932
"650",0.627
"651",0.716
"652",0.649
"653",1.212
"654",0.714
"655",0.914
"656",1.193
"657",0.682
"658",0.808
"659",0.54
"660",1.698
"661",1.344
"662",0.85
"663",0.922
"664",0.62
"665",0.761
"666",0.725
"667",0.705
"668",0.629
"669",0.688
"670",0.479
"671",0.801
"672",0.679
"673",1.108
"674",0.886
"675",0.958
"676",0.92
"677",0.74
"678",1.227
"679",0.909
"680",0.34
"681",0.594
"682",0.65
"683",1.043
"684",1.188
"685",1.279
"686",1.316
"687",1.033
"688",1.323
"689",1.072
"690",1.209
"691",1.284
"692",1.537
"693",1.639
"694",1.353
"695",1.791
"696",0.973
"697",0.472
"698",1.078
"699",0.958
"700",0.862
"701",1.355
"702",1.567
"703",1.574
"704",1.199
"705",1.358
"706",0.763
"707",1.458
"708",1.496
"709",0.987
"710",0.655
"711",0.878
"712",0.941
"713",1.499
"714",0.915
"715",0.872
"716",0.607
"717",0.906
"718",1.151
"719",0.892
"720",1.021
"721",1.024
"722",1.66
"723",1.087
"724",1.075
"725",1.135
"726",0.788
"727",0.601
"728",0.732
"729",0.825
"730",0.771
"731",0.644
"732",1.069
"733",1.341
"734",0.898
"735",0.808
"736",1.215
"737",1.471
"738",1.485
"739",1.666
"740",0.827
"741",1.16
"742",1.775
"743",1.338
"744",0.854
"745",0.997
"746",1.215
"747",1.099
"748",0.829
"749",1.399
"750",0.845
"751",0.787
"752",0.583
"753",0.727
"754",0.489
"755",0.54
"756",0.903
"757",0.82
"758",1.006
"759",0.941
"760",1.056
"761",0.688
"762",0.822
"763",0.434
"764",1.029
"765",1.145
"766",0.761
"767",0.922
"768",1.396
"769",0.806
"770",0.958
"771",1.247
"772",1.133
"773",1.031
"774",1.349
"775",1.002
"776",1.099
"777",0.856
"778",1.273
"779",1.147
"780",1.366
"781",1.481
"782",1.391
"783",1.813
"784",1.093
"785",0.703
"786",0.392
"787",1.335
"788",0.683
"789",0.561
"790",0.842
"791",1.258
"792",0.634
"793",0.818
"794",0.925
"795",1.429
"796",1.348
"797",1.323
"798",1.136
"799",1.468
"800",1.416
"801",0.421
"802",0.979
"803",1.469
"804",0.836
"805",0.765
"806",1.035
"807",1.168
"808",0.816
"809",0.824
"810",0.768
"811",0.91
"812",0.975
"813",1.272
"814",1.082
"815",1.033
"816",1.086
"817",1.045
"818",1.272
"819",1.173
"820",2.218
"821",1.179
"822",1.169
"823",1.285
"824",1.144
"825",1.041
"826",1.197
"827",1.148
"828",0.782
"829",1.112
"830",1.263
"831",0.958
"832",0.871
"833",0.604
"834",0.844
"835",0.946
"836",1.341
"837",0.934
"838",1.102
"839",1.361
"840",1.761
"841",1.553
"842",1
"843",1.124
"844",1.671
"845",1.866
"846",1.003
"847",0.819
"848",0.708
"849",1.302
"850",0.911
"851",1.225
"852",0.93
"853",0.924
"854",1.604
"855",0.891
"856",0.866
"857",1.302
"858",1.508
"859",1.093
"860",1.003
"861",2.111
"862",2.308
"863",1.976
"864",1.165
"865",1.571
"866",1.478
"867",1.135
"868",0.931
"869",0.895
"870",1.39
"871",0.912
"872",1.348
"873",0.46
"874",0.947
"875",1.058
"876",0.615
"877",1.57
"878",0.904
"879",1.025
"880",1.272
"881",1.009
"882",0.943
"883",0.716
"884",0.818
"885",0.662
"886",0.667
"887",0.762
"888",1.197
"889",1.305
"890",0.78
"891",1.051
"892",0.955
"893",0.958
"894",0.964
"895",1.312
"896",1.337
"897",1.024
"898",0.893
"899",0.87
"900",0.785
"901",0.971
"902",0.87
"903",0.896
"904",0.727
"905",0.857
"906",0.904
"907",0.876
"908",0.829
"909",1.428
"910",0.892
"911",0.831
"912",0.422
"913",0.561
"914",1.05
"915",1.069
"916",0.791
"917",0.682
"918",1.679
"919",1.275
"920",0.693
"921",1.289
"922",0.94
"923",0.965
"924",0.925
"925",0.919
"926",1.046
"927",0.92
"928",0.705
"929",1.179
"930",0.789
"931",0.944
"932",0.652
"933",0.948
"934",0.866
"935",0.878
"936",0.839
"937",0.654
"938",0.753
"939",0.762
"940",0.97
"941",1.082
"942",1.276
"943",1.147
"944",0.724
"945",0.812
"946",0.803
"947",0.782
"948",1.104
"949",1.36
"950",1.549
"951",1.616
"952",0.934
"953",0.941
"954",0.967
"955",1.329
"956",1.891
"957",1.39
"958",0.702
"959",0.794
"960",1.047
"961",0.771
"962",0.554
"963",0.929
"964",0.807
"965",0.738
"966",0.94
"967",1.204
"968",0.901
"969",0.921
"970",1.121
"971",1.288
"972",0.876
"973",0.892
"974",1.015
"975",0.841
"976",0.879
"977",0.839
"978",0.987
"979",1.276
"980",1.219
"981",1.221
"982",1.091
"983",1.355
"984",1.026
"985",1.158
"986",1.112
"987",1.194
"988",1.518
"989",1.006
"990",0.677
"991",1.523
"992",1.26
"993",1.017
"994",0.594
"995",0.989
"996",1.348
"997",1.369
"998",0.874
"999",0.551
"1000",1.275
"1001",1.35
"1002",1.159
"1003",0.625
"1004",1.148
"1005",1.471
"1006",1.569
"1007",1.273
"1008",1.608
"1009",1.483
"1010",0.745
"1011",0.886
"1012",1.02
"1013",1.025
"1014",1.195
"1015",0.948
"1016",0.983
"1017",1.178
"1018",1.203
"1019",1.517
"1020",0.751
"1021",1.131
"1022",1.321
"1023",0.978
"1024",1.099
"1025",0.734
"1026",0.985
"1027",0.899
"1028",0.717
"1029",1.099
"1030",0.708
"1031",0.722
"1032",0.912
"1033",1.082
"1034",0.992
"1035",1.622
"1036",1.432
"1037",0.928
"1038",0.919
"1039",0.84
"1040",0.91
"1041",0.541
"1042",1.369
"1043",0.837
"1044",0.808
"1045",0.971
"1046",1.097
"1047",0.823
"1048",0.832
"1049",1.252
"1050",0.736
"1051",1.087
"1052",1.126
"1053",0.937
"1054",1.205
"1055",0.99
"1056",0.817
"1057",1
"1058",1.323
"1059",1.148
"1060",0.837
"1061",1.328
"1062",1.016
"1063",0.963
"1064",1.236
"1065",1.369
"1066",1.535
"1067",1.307
