"","value"
"1",618
"2",673
"3",635
"4",706
"5",739
"6",750
"7",673
"8",750
"9",679
"10",690
"11",657
"12",739
"13",865
"14",832
"15",711
"16",783
"17",870
"18",936
"19",788
"20",892
"21",865
"22",947
"23",799
"24",1001
"25",1084
"26",1149
"27",919
"28",1105
"29",1023
"30",1034
"31",908
"32",1067
"33",1155
"34",1281
"35",974
"36",1133
"37",1177
"38",1461
"39",1073
"40",1406
"41",1271
"42",1482
"43",1063
"44",1504
"45",1417
"46",1658
"47",1425
"48",1699
"49",1647
"50",1600
"51",1249
"52",1290
"53",1362
"54",1499
"55",1153
"56",1411
"57",1373
"58",1627
"59",1282
"60",1364
"61",1293
"62",1358
"63",1091
"64",1178
"65",1136
"66",1218
"67",939
"68",1055
"69",1166
"70",1089
"71",1024
"72",1059
"73",1195
"74",1181
"75",1164
"76",1277
"77",1327
"78",1411
"79",1266
"80",1341
"81",1389
"82",1363
"83",1221
"84",1349
"85",1657
"86",1649
"87",1566
"88",1688
"89",1728
"90",1878
"91",1725
"92",1783
"93",1802
"94",1726
"95",1429
"96",1295
"97",1454
"98",1439
"99",1282
"100",1369
"101",1477
"102",1561
"103",1504
"104",1632
"105",1926
"106",1955
"107",1782
"108",1906
"109",2003
"110",1971
"111",1819
"112",2160
"113",2424
"114",2350
"115",2347
"116",2815
"117",2730
"118",2653
"119",2527
"120",2930
"121",3093
"122",2972
"123",2573
"124",2578
"125",2601
"126",2586
"127",2039
