"","value"
"1",3.908
"2",4.019
"3",4.47
"4",4.188
"5",4.224
"6",4.477
"7",4.266
"8",4.482
"9",5.137
"10",6.034
"11",6.378
"12",7.336
"13",8.009
"14",8.522
"15",8.984
"16",10.072
"17",10.864
"18",11.615
"19",11.222
"20",12.576
"21",13.12
"22",13.962
"23",15.001
"24",15.4
"25",16.146
"26",17.144
"27",20.351
"28",23.942
"29",25.839
"30",30.952
"31",34.708
"32",32.212
"33",33.646
"34",36.411
"35",37.992
"36",41.691
"37",43.539
"38",44.384
"39",45.861
"40",45.918
"41",45.303
"42",42.598
"43",34.48
"44",30.087
"45",33.073
"46",38.049
"47",43.341
"48",45.195
"49",44.1
"50",47.681
"51",54.328
"52",61.296
"53",68.998
"54",90.36
"55",104.57
"56",124.67
"57",139.3
"58",146
"59",146.9
"60",146.4
"61",149.4
"62",154
"63",163.2
"64",169.6
"65",174.4
"66",181.3
"67",184.7
"68",190
"69",199
"70",211.1
"71",210.6
"72",223.4
"73",236.6
"74",251.4
"75",266.2
"76",287.2
"77",311.6
"78",334.7
"79",363.2
"80",392
"81",403.5
"82",456.8
"83",499.3
"84",545.3
"85",597.1
