"","value"
"1",581.56
"2",581.55
"3",581.34
"4",580.84
"5",580.33
"6",580.35
"7",579.87
"8",580.49
"9",579.91
"10",580.07
"11",580.91
"12",581.1
"13",579.72
"14",580.32
"15",580.48
"16",580.38
"17",581.86
"18",580.97
"19",580.8
"20",579.79
"21",580.39
"22",580.42
"23",580.82
"24",581.4
"25",581.32
"26",581.44
"27",581.68
"28",581.17
"29",580.53
"30",580.01
"31",579.91
"32",579.14
"33",579.16
"34",579.55
"35",579.67
"36",578.44
"37",578.24
"38",579.1
"39",579.09
"40",579.35
"41",578.82
"42",579.32
"43",579.01
"44",579
"45",579.8
"46",579.83
"47",579.72
"48",579.89
"49",580.01
"50",579.37
"51",578.69
"52",578.19
"53",578.67
"54",579.55
"55",578.92
"56",578.09
"57",579.37
"58",580.13
"59",580.14
"60",579.51
"61",579.24
"62",578.66
"63",578.86
"64",578.05
"65",577.79
"66",576.75
"67",576.75
"68",577.82
"69",578.64
"70",580.58
"71",579.48
"72",577.38
"73",576.9
"74",576.94
"75",576.24
"76",576.84
"77",576.85
"78",576.9
"79",577.79
"80",578.18
"81",577.51
"82",577.23
"83",578.42
"84",579.61
"85",579.05
"86",579.26
"87",579.22
"88",579.38
"89",579.1
"90",577.95
"91",578.12
"92",579.75
"93",580.85
"94",580.41
"95",579.96
"96",579.61
"97",578.76
"98",578.18
"99",577.21
"100",577.13
"101",579.1
"102",578.25
"103",577.91
"104",576.89
"105",575.96
"106",576.8
"107",577.68
"108",578.38
"109",578.52
"110",579.74
"111",579.31
"112",579.89
"113",579.96
"114",580.98
"115",581.04
"116",580.49
"117",580.52
"118",578.57
"119",578.96
"120",579.94
"121",579.77
"122",579.44
"123",578.97
"124",580.08
"125",580.23
"126",580.75
"127",581.27
