"","value"
"1",17
"2",19
"3",20
"4",15
"5",13
"6",14
"7",14
"8",14
"9",14
"10",11
"11",16
"12",19
"13",23
"14",18
"15",17
"16",20
"17",20
"18",18
"19",14
"20",16
"21",21
"22",24
"23",15
"24",16
"25",20
"26",14
"27",16
"28",25.5
"29",25.8
"30",26
"31",26
"32",29
"33",20
"34",18
"35",16
"36",22
"37",22
"38",16
"39",19
"40",17
"41",17
"42",19
"43",20
"44",24
"45",28
"46",36
"47",20
"48",14
"49",18
"50",27
"51",29
"52",36
"53",29
"54",27
"55",30
"56",38
"57",50
"58",24
"59",25
"60",30
"61",31
"62",37
"63",41
"64",36
"65",32
"66",47
"67",42
"68",37
"69",34
"70",36
"71",43
"72",55
"73",64
"74",79
"75",59
"76",47
"77",48
"78",49
"79",45
"80",53
"81",55
"82",55
"83",54
"84",56
"85",52
"86",76
"87",113
"88",68
"89",59
"90",74
"91",78
"92",69
"93",78
"94",73
"95",88
"96",98
"97",109
"98",106
"99",87
"100",77
"101",77
"102",63
"103",70
"104",70
"105",63
"106",61
"107",66
"108",78
"109",93
"110",97
"111",77
"112",83
"113",81
"114",82
"115",78
"116",75
"117",80
"118",87
"119",72
"120",65
"121",74
"122",91
"123",115
"124",99
"125",99
"126",115
"127",101
"128",90
"129",95
"130",108
"131",147
"132",112
"133",108
"134",99
"135",96
"136",102
"137",105
"138",114
"139",103
"140",98
"141",103
"142",101
"143",110
"144",109
"145",98
"146",84
"147",90
"148",120
"149",124
"150",136
"151",120
"152",135
"153",100
"154",70
"155",60
"156",72
"157",70
"158",71
"159",94
"160",95
"161",110
"162",154
"163",116
"164",99
"165",82
"166",76
"167",64
"168",63
"169",68
"170",64
"171",67
"172",71
"173",72
"174",89
"175",114
"176",102
"177",85
"178",88
"179",97
"180",94
"181",88
"182",79
"183",74
"184",79
"185",95
"186",70
"187",72
"188",63
"189",60
"190",74
"191",75
"192",91
"193",126
"194",161
"195",109
"196",108
"197",110
"198",130
"199",166
"200",143
"201",103
"202",89
"203",76
"204",93
"205",82
"206",71
"207",69
"208",75
"209",134
"210",183
"211",113
"212",108
"213",121
"214",139
"215",109
"216",90
"217",88
"218",88
"219",93
"220",106
"221",89
"222",79
"223",91
"224",96
"225",111
"226",112
"227",104
"228",94
"229",98
"230",88
"231",94
"232",81
"233",77
"234",84
"235",92
"236",96
"237",102
"238",95
"239",98
"240",125
"241",162
"242",113
"243",94
"244",85
"245",89
"246",109
"247",110
"248",109
"249",120
"250",116
"251",101
"252",113
"253",109
"254",105
"255",94
"256",102
"257",141
"258",135
"259",118
"260",115
"261",111
"262",127
"263",124
"264",113
"265",122
"266",130
"267",137
"268",148
"269",142
"270",143
"271",176
"272",184
"273",164
"274",146
"275",147
"276",124
"277",119
"278",135
"279",125
"280",116
"281",132
"282",133
"283",144
"284",145
"285",146
"286",138
"287",139
"288",154
"289",181
"290",185
"291",151
"292",139
"293",157
"294",155
"295",191
"296",248
"297",185
"298",168
"299",176
"300",243
"301",289
"302",251
"303",232
"304",207
"305",276
"306",250
"307",216
"308",205
"309",206
"310",208
"311",226
"312",302
"313",261
"314",207
"315",209
"316",280
"317",381
"318",266
"319",197
"320",177
"321",170
"322",152
"323",156
"324",141
"325",142
"326",137
"327",161
"328",189
"329",226
"330",194
"331",217
"332",199
"333",151
"334",144
"335",138
"336",145
"337",156
"338",184
"339",216
"340",204
"341",186
"342",197
"343",183
"344",175
"345",183
"346",230
"347",278
"348",179
"349",161
"350",150
"351",159
"352",180
"353",223
"354",294
"355",300
"356",297
"357",232
"358",179
"359",180
"360",215
"361",258
"362",236
"363",202
"364",174
"365",179
"366",210
"367",268
"368",267
"369",208
"370",224
