"","value"
"1",65051
"2",64495
"3",88412
"4",73055
"5",91882
"6",137009
"7",179736
"8",171022
"9",138535
"10",139124
"11",102235
"12",74738
"13",80484
"14",79979
"15",112396
"16",124830
"17",142970
"18",126616
"19",106784
"20",81706
"21",52308
"22",55453
"23",60455
"24",66841
"25",66750
"26",131170
"27",83439
"28",81174
"29",74703
"30",55734
"31",46273
"32",46030
"33",52631
"34",62711
"35",71116
"36",78981
"37",79027
"38",51151
"39",73259
"40",64558
"41",73123
"42",65146
"43",73850
"44",100257
"45",110015
"46",107002
"47",103329
"48",95911
"49",85284
"50",67738
"51",64446
"52",55777
"53",57131
"54",79147
"55",52639
"56",35752
"57",45441
"58",47494
"59",34874
"60",23640
"61",28979
"62",29338
