"","value"
"1",166.8
"2",172.8
"3",178.3
"4",180.3
"5",182.6
"6",184.2
"7",188.9
"8",184.4
"9",181.7
"10",178.5
"11",177.6
"12",181
"13",186.5
"14",185.7
"15",186.4
"16",186.3
"17",189.3
"18",190.6
"19",191.7
"20",196.1
"21",189.3
"22",192.6
"23",192.1
"24",189.4
"25",189.7
"26",191.9
"27",182
"28",175.7
"29",192
"30",192.8
"31",193.3
"32",200.2
"33",208.8
"34",211.4
"35",214.4
"36",216.3
"37",221.8
"38",217.1
"39",214
"40",202.4
"41",191.7
"42",183.9
"43",185.2
"44",194.5
"45",195.8
"46",198
"47",200.9
"48",199
"49",200.6
"50",209.5
"51",208.4
"52",206.7
"53",193.3
"54",197.3
"55",213.7
"56",225.1
