"","value"
"1",454
"2",421
"3",389
"4",368
"5",460
"6",386
"7",501
"8",606
"9",539
"10",381
"11",396
"12",452
"13",470
"14",485
"15",456
"16",414
"17",388
"18",502
"19",543
"20",642
"21",617
"22",454
"23",429
"24",473
"25",504
"26",454
"27",424
"28",406
"29",384
"30",466
"31",668
"32",662
"33",672
"34",426
"35",415
"36",442
"37",483
"38",431
"39",402
"40",399
"41",374
"42",430
"43",666
"44",663
"45",501
"46",392
"47",400
"48",501
"49",543
"50",473
"51",451
"52",444
"53",384
"54",489
"55",763
"56",711
"57",598
"58",406
"59",415
"60",440
"61",523
"62",502
"63",439
"64",420
"65",387
"66",453
"67",630
"68",637
"69",576
"70",411
"71",455
"72",512
"73",530
"74",507
"75",436
"76",407
"77",392
"78",531
"79",710
"80",658
"81",500
"82",414
"83",418
"84",520
"85",535
"86",503
"87",464
"88",414
"89",383
"90",472
"91",676
"92",622
"93",652
"94",474
"95",422
"96",501
"97",536
"98",506
"99",477
"100",422
"101",385
"102",438
"103",546
"104",642
"105",566
"106",399
