"","value"
"1",27
"2",27
"3",30
"4",37
"5",48
"6",47
"7",44
"8",43
"9",41
"10",40
"11",38
"12",37
"13",37
"14",37
"15",35
"16",33
"17",32
"18",32
"19",30
"20",29
"21",30
"22",30
"23",30
"24",29
"25",28
"26",28
"27",28
"28",28
"29",28
"30",28
"31",28
"32",28
"33",28
"34",28
"35",26
"36",25
"37",25
"38",25
"39",25
"40",25
"41",25
"42",25
"43",26
"44",27
"45",27
"46",27
"47",28
"48",29
"49",28
"50",28
"51",29
"52",29
"53",30
"54",29.7
"55",30.1
"56",30.4
"57",32.7
"58",38.4
"59",45.1
"60",51.8
"61",60
"62",53.6
"63",50.2
"64",51.1
"65",51.2
"66",52.5
"67",53
"68",52
"69",51.3
"70",51.3
"71",50
"72",45.6
"73",40.9
"74",38.8
"75",40.1
"76",41.1
"77",41.5
"78",43
"79",42.2
"80",41.6
"81",42
"82",44.1
"83",48.8
"84",51.8
"85",52.7
"86",53.9
"87",58.5
"88",66.9
"89",72.1
"90",71.4
"91",72.1
"92",77.8
"93",79.5
"94",80.1
"95",80.5
"96",80.2
"97",81.4
"98",84.3
"99",86.6
"100",87.3
"101",88.7
"102",89.6
"103",90.6
"104",91.7
"105",92.9
"106",94.5
"107",97.2
"108",100
"109",104.2
"110",109.8
"111",116.3
