"","value"
"1",16.03
"2",30.3
"3",35.4
"4",41.91
"5",14.7
"6",9.2
"7",7.96
"8",11.95
"9",18.63
"10",21.69
"11",22.57
"12",23.19
"13",69.38
"14",37.1
"15",35.96
"16",125.73
"17",46.16
"18",35.11
"19",12.37
"20",7.84
"21",6.91
"22",9.29
"23",12.18
"24",24.49
"25",16.4
"26",13.22
"27",76.46
"28",82.97
"29",32.85
"30",27.84
"31",57.77
"32",11.81
"33",7.7
"34",13.31
"35",10.73
"36",8.27
"37",7.9
"38",20.95
"39",95.71
"40",67.11
"41",23.98
"42",12.88
"43",6.8
"44",4.84
"45",11.78
"46",12.71
"47",25.82
"48",46.72
"49",28.6
"50",17.73
"51",90.05
"52",53.52
"53",44.17
"54",13.93
"55",9.46
"56",8.13
"57",7.19
"58",10.34
"59",24.18
"60",25.15
"61",14.72
"62",14.72
"63",115.53
"64",63.43
"65",23.02
"66",12.91
"67",19.45
"68",9.46
"69",7.11
"70",12.74
"71",32.56
"72",43.89
"73",40.78
"74",16.03
"75",109.02
"76",50.69
"77",28.09
"78",19.71
"79",13.2
"80",9.12
"81",7.14
"82",11.33
"83",12.06
"84",23.19
"85",13.96
"86",14.72
"87",69.94
"88",92.03
"89",20.27
"90",13.71
"91",12.37
"92",8.58
"93",8.41
"94",7.65
"95",8.86
"96",9.71
"97",8.98
"98",8.21
"99",42.76
"100",103.36
"101",70.51
"102",21.49
"103",11.07
"104",9.29
"105",10.25
"106",7.5
"107",10.48
"108",25.85
"109",23.73
"110",15.91
"111",40.21
"112",89.2
"113",63.15
"114",18.94
"115",14.61
"116",13.51
"117",12.01
"118",9.32
"119",8.13
"120",19.88
"121",10.14
"122",30.02
"123",72.77
"124",41.06
"125",14.67
"126",12.09
"127",10
"128",8.27
"129",8.86
"130",18.38
"131",60.31
"132",26.62
"133",21.66
"134",17.56
"135",27.04
"136",128.84
"137",51.54
"138",21.35
"139",11.07
"140",15.18
"141",13.93
"142",25.23
"143",59.75
"144",27.47
"145",19.11
"146",17.13
"147",87.22
"148",34.55
"149",36.25
"150",21.27
"151",13.96
"152",9.06
"153",8.24
"154",9.94
"155",15.83
"156",29.17
"157",29.45
"158",19.82
"159",67.39
"160",111.29
"161",25.34
"162",14.38
"163",31.71
"164",30.02
"165",13.93
"166",40.21
"167",60.6
"168",58.33
"169",64.28
"170",27.3
"171",128.56
"172",137.05
"173",66.54
"174",19.34
"175",16.65
"176",7.84
"177",5.78
"178",6.65
"179",14.81
"180",13.59
"181",46.44
"182",66.83
"183",55.78
"184",85.8
"185",40.78
"186",23.73
"187",12.83
"188",4.81
"189",3.71
"190",5.3
"191",5.21
"192",8.64
"193",7.28
"194",8.83
"195",14.58
"196",70.23
"197",23.45
"198",10.36
"199",7.9
"200",6.97
"201",6.14
"202",9.37
"203",30.02
"204",47.29
"205",64.56
"206",67.96
"207",47.01
"208",83.53
"209",29.45
"210",11.98
"211",19
"212",18.32
"213",24.15
"214",20.59
"215",45.31
"216",53.24
"217",38.23
"218",26.05
"219",30.87
"220",93.45
"221",42.76
"222",15.52
"223",8.1
"224",6.46
"225",5.83
"226",7.87
"227",13.22
"228",28.88
"229",33.98
"230",19.4
"231",45.87
"232",105.9
"233",21.07
"234",9.32
"235",5.49
"236",4.11
"237",5.01
"238",4.56
"239",10.7
"240",8.41
"241",20.53
"242",13.03
"243",73.62
"244",21.46
"245",15.29
"246",22.54
"247",8.27
"248",4.62
"249",4.39
"250",4.81
"251",17.02
"252",12.37
"253",8.5
"254",8.47
"255",63.15
"256",62.86
"257",32.28
"258",12.74
"259",6.2
"260",5.32
"261",9.46
"262",12.88
"263",17.73
"264",39.93
"265",56.92
"266",54.93
"267",20.33
"268",70.51
"269",30.3
"270",10.79
"271",8.27
"272",9.26
"273",7.99
"274",12.35
"275",14.58
"276",11.64
"277",13.73
"278",67.39
"279",96.56
"280",41.34
"281",24.24
"282",15.38
"283",6.43
"284",6.31
"285",7.33
"286",5.44
"287",5.61
"288",5.83
"289",19.26
"290",14.16
"291",39.36
"292",107.6
"293",26.25
"294",12.63
"295",12.77
"296",9.71
"297",5.69
"298",10.7
"299",19.43
"300",10.73
"301",9.2
"302",8.61
"303",8.75
"304",118.65
"305",52.67
"306",35.4
"307",12.71
"308",9.37
"309",13.11
"310",18.35
"311",34.55
"312",44.46
"313",34.26
"314",20.67
"315",15.29
"316",99.11
"317",16.82
"318",9.94
"319",5.78
"320",6.43
"321",7.53
