"","value"
"1",2072
"2",2077
"3",2078
"4",2043
"5",2062
"6",2067
"7",1964
"8",1981
"9",1914
"10",1991
"11",2129
"12",2309
"13",2614
"14",2896
"15",3058
"16",3309
"17",3446
"18",3466
"19",3435
"20",3183
"21",2697
"22",2338
"23",2140
"24",2012
"25",2071
"26",2192
"27",2240
"28",2421
"29",2639
"30",2733
"31",2721
"32",2640
"33",2513
"34",2448
"35",2429
"36",2516
"37",2534
"38",2494
"39",2596
"40",2572
"41",2601
"42",2648
"43",2840
"44",2937
"45",3136
"46",3299
"47",3514
"48",3815
"49",4040
"50",4274
"51",4565
"52",4838
"53",5222
"54",5406
"55",5705
"56",5871
"57",5953
"58",5868
"59",5573
"60",5672
"61",5543
"62",5526
"63",5750
"64",5761
"65",5943
"66",6212
"67",6631
"68",6828
"69",6645
"70",6703
"71",6659
"72",6337
"73",6165
"74",5875
"75",5798
"76",5921
"77",5772
"78",5874
"79",5872
"80",6159
"81",6583
"82",6961
"83",7449
"84",8093
"85",9013
"86",9752
"87",10704
"88",11597
"89",1767
"90",2061
"91",2289
"92",2047
"93",1856
"94",1842
"95",1866
"96",2279
"97",2688
"98",3264
"99",3896
"100",4014
"101",4041
"102",3710
"103",3383
"104",3431
"105",3613
"106",3205
"107",2426
"108",2330
"109",1954
"110",1936
"111",2201
"112",2233
"113",2690
"114",2940
"115",3127
"116",3131
"117",2872
"118",2515
"119",2271
"120",2711
"121",2394
"122",2457
"123",2720
"124",2703
"125",2992
"126",2516
"127",2817
"128",3153
"129",2756
"130",3269
"131",3657
"132",3941
"133",4123
"134",4656
"135",4906
"136",4344
"137",5080
"138",5539
"139",5583
"140",6147
"141",6545
"142",6770
"143",5955
"144",6015
"145",6029
"146",5975
"147",5894
"148",5951
"149",5952
"150",5723
"151",6351
"152",6636
"153",6799
"154",7753
"155",7595
"156",7436
"157",6679
"158",6475
"159",6319
"160",5860
"161",5705
"162",5521
"163",5920
"164",5937
"165",6570
"166",7087
"167",7206
"168",8431
"169",9718
"170",10921
"171",11672
"172",12199
"173",12865
"174",14985
"175",16378
"176",12680
