"","value"
"1",2826
"2",3033
"3",2786
"4",3297
"5",2803
"6",3194
"7",2970
"8",3475
"9",3044
"10",3320
"11",3113
"12",3630
"13",3136
"14",3435
"15",3245
"16",3791
"17",3297
"18",3498
"19",3400
"20",4038
"21",3578
"22",3929
"23",3716
"24",4268
"25",4158
"26",4411
"27",3992
"28",4589
"29",4417
"30",4641
"31",4411
"32",5037
"33",4779
"34",5146
"35",5060
"36",5468
"37",4917
"38",5146
"39",4790
"40",5566
"41",5134
"42",5550
"43",4951
"44",5718
"45",5400
"46",5731
"47",5238
"48",5811
"49",5615
"50",5811
"51",5542
"52",6092
"53",5682
"54",5945
"55",5769
"56",6472
"57",6296
"58",6423
"59",6164
"60",6696
"61",6642
"62",7028
"63",6560
"64",7447
"65",7208
"66",7491
"67",7194
"68",7801
"69",7582
"70",7849
"71",7376
"72",7957
"73",7685
"74",8082
"75",7711
"76",8348
"77",8187
"78",8514
"79",7858
"80",8486
"81",8058
"82",8709
"83",7987
"84",8910
"85",8296
"86",9178
"87",8444
"88",9215
"89",8879
"90",8990
"91",8115
"92",9457
"93",8590
"94",9294
"95",8997
"96",9574
"97",9051
"98",9724
"99",9120
"100",10143
"101",9746
"102",10074
"103",9578
"104",10817
"105",10116
"106",10779
"107",9901
"108",11266
"109",10686
"110",10961
"111",10121
"112",11333
"113",10677
"114",11325
"115",10698
"116",11624
"117",11052
"118",11393
"119",10609
"120",12077
"121",11376
"122",11777
"123",11225
"124",12231
"125",11884
"126",12109
"127",11576
