"","value"
"1",3880
"2",3290
"3",4910
"4",8760
"5",13800
"6",21700
"7",32400
"8",41400
"9",39600
"10",34600
"11",23300
"12",8720
"13",4170
"14",5750
"15",10700
"16",17500
"17",29400
"18",37300
"19",45700
"20",51800
"21",46700
"22",32300
"23",18200
"24",8140
"25",5540
"26",7750
"27",11100
"28",16900
"29",24800
"30",31000
"31",39000
"32",44500
"33",45700
"34",30100
"35",20500
"36",13100
"37",7990
"38",6630
"39",13500
"40",19800
"41",25600
"42",27800
"43",34200
"44",41200
"45",44400
"46",16900
"47",39700
"48",24600
"49",13800
"50",12600
"51",20000
"52",22600
"53",27000
"54",36100
"55",48400
"56",50200
"57",50000
"58",41500
"59",28400
"60",13500
"61",7470
"62",5490
"63",7080
"64",13100
"65",21600
"66",33900
"67",50300
"68",58100
"69",42100
"70",30700
"71",18500
"72",9490
"73",6120
"74",6230
"75",9770
"76",9960
"77",19200
"78",23700
"79",37100
"80",42000
"81",44400
"82",39700
"83",33000
"84",16100
"85",8000
"86",8310
"87",13200
"88",16700
"89",26300
"90",40400
"91",49000
"92",41300
"93",34600
"94",29500
"95",19000
"96",9110
"97",6420
"98",5310
"99",6430
"100",11400
"101",12900
"102",23100
"103",39300
"104",43200
"105",40800
"106",35500
"107",26100
"108",12200
"109",6890
"110",10100
"111",18900
"112",19900
"113",23200
"114",21500
"115",32000
"116",33400
"117",32400
"118",36000
"119",28100
"120",13700
"121",7310
"122",7480
"123",16600
"124",18200
"125",26600
"126",31700
"127",42600
"128",40500
"129",36300
"130",28800
"131",15600
"132",9620
"133",5800
"134",9550
"135",15500
"136",17700
"137",28100
"138",36800
"139",46300
"140",44300
"141",37700
"142",28500
"143",18500
"144",9500
"145",5420
"146",9080
"147",7870
"148",16700
"149",28500
"150",28000
"151",27500
"152",28600
"153",28100
"154",27000
"155",14400
"156",9960
"157",6640
"158",7380
"159",13700
"160",22400
"161",21800
"162",26700
"163",46600
"164",51500
"165",44000
"166",35400
"167",32100
"168",14800
"169",7240
"170",6510
"171",9570
"172",9460
"173",19000
"174",31800
"175",40700
"176",36100
"177",29500
"178",24400
"179",16300
"180",7780
"181",5590
"182",9420
"183",12200
"184",13900
"185",16300
"186",27800
"187",37800
"188",36000
"189",36300
"190",25700
"191",13400
"192",7100
"193",5120
"194",5690
"195",9380
"196",13600
"197",30000
"198",33300
"199",35800
"200",31600
"201",31100
"202",35000
"203",27200
"204",16300
"205",9360
"206",14900
"207",12400
"208",15800
"209",23400
"210",31400
"211",46600
"212",43900
"213",38200
"214",39900
"215",35100
"216",18900
"217",8250
"218",6820
"219",11000
"220",15200
"221",30800
"222",37000
"223",46700
"224",44500
"225",40700
"226",40000
"227",34900
"228",22300
"229",10600
"230",12400
"231",15800
"232",19800
"233",22000
"234",23500
"235",34400
"236",29100
"237",28600
"238",20200
"239",17900
"240",7880
"241",5850
"242",7620
"243",13100
"244",20300
"245",27100
"246",39900
"247",47800
"248",46600
"249",38800
"250",28900
"251",19200
"252",11600
"253",7610
"254",6030
"255",11900
"256",23500
"257",22800
"258",30900
"259",37700
"260",41500
"261",38200
"262",36000
"263",29800
"264",12900
"265",7500
"266",10300
"267",16100
"268",10800
"269",20700
"270",36600
"271",51600
"272",47600
"273",39400
"274",34200
"275",20900
"276",7930
"277",5370
"278",7840
"279",11700
"280",21300
"281",31400
"282",30100
"283",38400
"284",41000
"285",36900
"286",26000
"287",14400
"288",9350
"289",6460
"290",6760
"291",5800
"292",14100
"293",26600
"294",32500
"295",43000
"296",47500
"297",48800
"298",51400
"299",37700
"300",18200
"301",9390
"302",8710
"303",13000
"304",19900
"305",29600
"306",38300
"307",47000
"308",50400
"309",48500
"310",36700
"311",17200
"312",11300
"313",7500
"314",6130
"315",10800
"316",13500
"317",17400
"318",24600
"319",40400
"320",41800
"321",35700
"322",32500
"323",30900
"324",11900
"325",6650
"326",7000
"327",7250
"328",14200
"329",30000
"330",33300
"331",42800
"332",41700
"333",35000
"334",27700
"335",22300
"336",14100
"337",6890
"338",7580
"339",12800
"340",15200
"341",18800
"342",29800
"343",39500
"344",46000
"345",42400
"346",35600
"347",19700
"348",8960
"349",6160
"350",6740
"351",16500
"352",14400
"353",27400
"354",41000
"355",39200
"356",33600
"357",31000
"358",37000
"359",26200
"360",11500
"361",6730
"362",5240
"363",6140
"364",12300
"365",18500
"366",23900
"367",29100
"368",39800
"369",34400
"370",27400
"371",21100
"372",9730
"373",5410
"374",5180
"375",7810
"376",14400
"377",23200
"378",27000
"379",37600
"380",33000
"381",41300
"382",46900
"383",32300
"384",16300
"385",8830
"386",8050
"387",13400
"388",22800
"389",32400
"390",40700
"391",43300
"392",48800
"393",43500
"394",38400
"395",29200
"396",14900
"397",8530
"398",7570
"399",8090
"400",11800
"401",24500
"402",32400
"403",33800
"404",37100
"405",39400
"406",33500
"407",16400
"408",8520
"409",5990
"410",5590
"411",10900
"412",15400
"413",14700
"414",29600
"415",36300
"416",31300
"417",39200
"418",37500
"419",23600
"420",10000
"421",7400
"422",7670
"423",11100
"424",13100
"425",17900
"426",17700
"427",27200
"428",24100
"429",19300
"430",12200
"431",8370
"432",5710
"433",5670
"434",6770
"435",4600
"436",10100
"437",17600
"438",23600
"439",47400
"440",42200
"441",33700
"442",28300
"443",16300
"444",7870
"445",5310
"446",6100
"447",5250
"448",8940
"449",19200
"450",19900
"451",31900
"452",37100
"453",34800
"454",28900
"455",16800
"456",7850
"457",5820
"458",5500
"459",12500
"460",18400
"461",28400
"462",29800
"463",39700
"464",42600
"465",41700
"466",33500
"467",20000
"468",9050
"469",5640
"470",5200
"471",10200
"472",17200
"473",28000
"474",24900
"475",32200
"476",35900
"477",36300
"478",33600
"479",25400
"480",10700
"481",8230
"482",7960
"483",12700
"484",20900
"485",24100
"486",31500
"487",34200
"488",36600
"489",44400
"490",42500
"491",31900
"492",15800
"493",14700
"494",12400
"495",13500
"496",20900
"497",34800
"498",36000
"499",42200
"500",45400
"501",42000
"502",34700
"503",17400
"504",8740
"505",5960
"506",8300
"507",9160
"508",14600
"509",21500
"510",21000
"511",35900
"512",37500
"513",37500
"514",43700
"515",39100
"516",20900
"517",9450
"518",11600
"519",11300
"520",20900
"521",24800
"522",22200
"523",42900
"524",32200
"525",28800
"526",26600
"527",29200
"528",15800
"529",8770
"530",8250
"531",8330
"532",11200
"533",22000
"534",30100
"535",47700
"536",47000
"537",39000
"538",37700
"539",31900
"540",13600
"541",10200
"542",8200
"543",9570
"544",18300
"545",28500
"546",29400
"547",36900
"548",37600
"549",37200
"550",34000
"551",28000
"552",14100
"553",8490
"554",9960
"555",16900
"556",20000
"557",25100
"558",36600
"559",46100
"560",47800
"561",44500
"562",36900
"563",33200
"564",24000
"565",15200
"566",12000
"567",20100
"568",18900
"569",24900
"570",29300
"571",47700
"572",42500
"573",33300
"574",19800
"575",12500
"576",8340
"577",7640
"578",7380
"579",14500
"580",17100
"581",28000
"582",35600
"583",40100
"584",40400
"585",35200
"586",29300
"587",18300
"588",9470
"589",6730
"590",9120
"591",10200
"592",13900
"593",22800
"594",32700
"595",23900
"596",33300
"597",30700
"598",23300
"599",24700
"600",14100
"601",6960
"602",5120
"603",6150
"604",15100
"605",23100
"606",23600
"607",37200
"608",39100
"609",39500
"610",35100
"611",27200
"612",13200
"613",7270
"614",8050
"615",12300
"616",14600
"617",28600
"618",26000
"619",36300
"620",35400
"621",29000
"622",27900
"623",24700
"624",10300
"625",6460
"626",5320
"627",10700
"628",15400
"629",21100
"630",31900
"631",42600
"632",46800
"633",39500
"634",32700
"635",23700
"636",10100
"637",6150
"638",5020
"639",7000
"640",16100
"641",24600
"642",37000
"643",38100
"644",44500
"645",47700
"646",39400
"647",24000
"648",14600
"649",10600
"650",9550
"651",15000
"652",14800
"653",18500
"654",24100
"655",40200
"656",44200
"657",34700
"658",30900
"659",16400
"660",8800
"661",5980
"662",6270
"663",13600
"664",19700
"665",23500
"666",32400
"667",44400
"668",43900
"669",44000
"670",43100
"671",26900
"672",15900
"673",10300
"674",9610
"675",8650
"676",12200
"677",29200
"678",37100
"679",45200
"680",48800
"681",46800
"682",42700
"683",27000
"684",12100
"685",8410
"686",8680
"687",9920
"688",15500
"689",19000
"690",29100
"691",39300
"692",48600
"693",46700
"694",29700
"695",17000
"696",9010
"697",5990
"698",5880
"699",7930
"700",13200
"701",22200
"702",33400
"703",48700
"704",45000
"705",36800
"706",26600
"707",17700
"708",11100
"709",7340
"710",10200
"711",9780
"712",15100
"713",32700
"714",28900
"715",56200
"716",51700
"717",39800
"718",29500
"719",15800
"720",8530
"721",6860
"722",8590
"723",11700
"724",14500
"725",25800
"726",24200
"727",26100
"728",28500
"729",34000
"730",29800
"731",21900
"732",11000
"733",7170
"734",7820
"735",13600
"736",12100
"737",20000
"738",33400
"739",51200
"740",53400
"741",41700
"742",33700
"743",23000
"744",14400
"745",10100
"746",8860
"747",12200
"748",21700
"749",27700
"750",29800
"751",43500
"752",39800
"753",31900
"754",27900
"755",14500
"756",8920
"757",6500
"758",5630
"759",7470
"760",8230
"761",16700
"762",22300
"763",25100
"764",33400
"765",24400
"766",21800
"767",12900
"768",6880
"769",5130
"770",5100
"771",5360
"772",6300
"773",15500
"774",23900
"775",36200
"776",40100
"777",29600
"778",27600
"779",15700
"780",8600
"781",7270
"782",9270
"783",11900
"784",20000
"785",31900
"786",33500
"787",38500
"788",30300
"789",38100
"790",31700
"791",22200
"792",12900
"793",7460
"794",7520
"795",12700
"796",14400
"797",30800
"798",36500
"799",44900
"800",56500
"801",52300
"802",40500
"803",23200
"804",12800
"805",8510
"806",10300
"807",11600
"808",11400
"809",24900
"810",33600
"811",44000
"812",36100
"813",39400
"814",36000
"815",20700
"816",10000
"817",7800
"818",8330
"819",9450
"820",12600
"821",23900
"822",43900
"823",48100
"824",35100
"825",22300
"826",29600
"827",20100
"828",11400
"829",7320
"830",5500
"831",9580
"832",14500
"833",26200
"834",30600
"835",37700
"836",37000
"837",36800
"838",32000
"839",20900
"840",11200
"841",8200
"842",9960
"843",14800
"844",19600
"845",20800
"846",34400
"847",54400
"848",45600
"849",41500
"850",36600
"851",32300
"852",21300
"853",10900
"854",10300
"855",10600
"856",19900
"857",31500
"858",31600
"859",26400
"860",36700
"861",34100
"862",16700
"863",9120
"864",7000
"865",5410
"866",7470
"867",10900
"868",12000
"869",22200
"870",35000
"871",38600
"872",49500
"873",53000
"874",47700
"875",32000
"876",16000
"877",9470
"878",9970
"879",12600
"880",15200
