"","value"
"1",1420
"2",2090
"3",1820
"4",3160
"5",2430
"6",3670
"7",2550
"8",2890
"9",1230
"10",1840
"11",2890
"12",2120
"13",2360
"14",2840
"15",2010
"16",1520
"17",2220
"18",2080
"19",1400
"20",2870
"21",3490
"22",1910
"23",1640
"24",3070
"25",2230
"26",2270
"27",2190
"28",1900
"29",2010
"30",1310
"31",1210
"32",1440
"33",2530
"34",2470
"35",1840
"36",1350
"37",1640
"38",2490
"39",1640
"40",2071
"41",2280
"42",2469
"43",1797
"44",1913
"45",1582
"46",1329
"47",1892
"48",2353
"49",1628
"50",1486
"51",2340
"52",1538
"53",2024
"54",3122
"55",2286
"56",1688
"57",2039
"58",1560
"59",1457
"60",1383
"61",1166
"62",1867
"63",2343
"64",1718
"65",2430
"66",2125
"67",2398
"68",1568
"69",2009
"70",2673
