"","value"
"1",155
"2",157
"3",156
"4",167
"5",180
"6",174
"7",179
"8",188
"9",176
"10",170
"11",161
"12",157
"13",159
"14",179
"15",203
"16",204
"17",202
"18",205
"19",209
"20",209
"21",211
"22",214
"23",182
"24",201
"25",214
"26",213
"27",219
"28",213
"29",204
"30",204
"31",207
"32",207
"33",209
"34",230
"35",249
"36",265
"37",256
"38",261
"39",270
"40",272
"41",281
"42",280
"43",291
"44",283
"45",257
"46",245
"47",244
"48",255
"49",270
"50",287
"51",291
"52",290
"53",296
"54",312
"55",306
"56",298
"57",276
"58",277
"59",290
"60",303
"61",310
"62",321
"63",335
"64",332
"65",332
"66",338
"67",355
"68",368
"69",379
"70",390
"71",410
"72",415
"73",437
"74",444
"75",466
"76",483
"77",502
"78",521
"79",540
"80",560
