"","value"
"1",0.15
"2",0
"3",0.16
"4",0.13
"5",0
"6",0.16
"7",0.37
"8",0.34
"9",0.01
"10",0
"11",0
"12",0
"13",0
"14",0.02
"15",0.09
"16",0.01
"17",1.88
"18",1.61
"19",0.94
"20",0.8
"21",0.73
"22",0.7
"23",0.7
"24",0.71
"25",0
"26",0
"27",1.82
"28",2.64
"29",2.26
"30",2.54
"31",1.63
"32",1.38
"33",1.49
"34",1.59
"35",1.42
"36",1.19
"37",1.13
"38",0.44
"39",1.08
"40",0.9
"41",0.24
"42",0.47
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0.06
"50",0.04
"51",0.18
"52",0
"53",0.54
"54",1.58
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
