"","value"
"1",2.09
"2",1.91
"3",2.16
"4",2.09
"5",2.06
"6",2.1
"7",2.15
"8",3.04
"9",2.4
"10",2.06
"11",2.24
"12",2.12
"13",2
"14",1.87
"15",1.9
"16",1.88
"17",2
"18",1.94
"19",1.98
"20",2.25
"21",2.24
"22",2.09
"23",2
"24",1.96
"25",1.91
"26",1.69
"27",1.98
"28",1.98
"29",2.02
"30",1.98
"31",2.06
"32",2.08
"33",1.77
"34",2.1
"35",1.99
"36",2.05
"37",2
"38",1.76
"39",1.96
"40",1.96
"41",1.91
"42",1.9
"43",2.14
"44",2.15
"45",2.1
"46",2.1
"47",1.99
"48",2.16
"49",1.99
"50",1.8
"51",2.06
"52",1.97
"53",2.16
"54",2.18
"55",2.06
"56",1.83
"57",1.73
"58",2.38
"59",2.18
"60",2.24
"61",2.15
"62",2.05
"63",2.22
"64",2.17
"65",2.3
"66",2.24
"67",2.37
"68",2.5
"69",2.41
"70",2.42
"71",2.18
"72",2.25
"73",2.23
"74",1.95
"75",2.09
"76",2.05
"77",2.22
"78",2.22
"79",2.54
"80",2.69
"81",2.34
"82",2.41
"83",2.24
"84",2.3
"85",2.3
"86",1.94
"87",2.14
"88",2.11
"89",2.28
"90",2.29
"91",2.32
"92",2.56
"93",2.37
"94",2.51
"95",2.4
"96",2.45
"97",2.46
"98",2.09
"99",2.35
"100",2.23
"101",2.46
"102",2.4
"103",2.22
"104",2.63
"105",2.55
"106",2.51
"107",2.29
"108",2.31
"109",2.32
"110",2.16
"111",2.35
"112",2.18
"113",2.43
"114",2.73
"115",2.41
"116",2.24
"117",2.17
"118",2.63
"119",2.26
"120",2.31
"121",2.41
"122",2.15
"123",2.36
"124",2.18
"125",2.32
"126",2.32
"127",2.42
"128",2.43
"129",2.21
"130",2.23
"131",2.13
"132",2.17
"133",2.15
"134",1.98
"135",2.15
"136",2.09
"137",2.2
"138",2.22
"139",2.25
"140",2.36
"141",2.21
"142",2.31
"143",2.16
"144",2.26
"145",2.24
"146",2.03
"147",2.19
"148",2.3
"149",2.09
"150",2.13
"151",2.19
"152",2.24
"153",2.06
"154",2.1
"155",2.05
"156",2.14
"157",2.06
"158",1.95
"159",2.07
"160",1.91
"161",2.42
"162",2.45
"163",2.27
"164",2.18
"165",2.19
"166",2.26
"167",2.09
"168",2.14
"169",2.02
"170",1.84
"171",1.99
"172",1.86
"173",1.96
"174",1.87
"175",1.9
"176",1.96
"177",2.08
"178",2.2
"179",2.01
"180",1.91
"181",1.79
"182",1.56
"183",1.74
"184",1.84
"185",2.14
"186",2.07
"187",2.04
"188",1.92
"189",2.23
"190",2.09
"191",2.09
"192",2.04
"193",2.01
"194",1.69
"195",2.07
"196",2.05
"197",2.12
"198",2.34
"199",2.45
"200",2.74
"201",2.44
"202",2.52
"203",2.26
"204",2.07
"205",2.23
"206",2.16
"207",2.25
"208",2.33
"209",2.54
"210",2.35
"211",2.35
"212",2.55
"213",2.86
"214",2.67
"215",2.4
"216",2.61
"217",2.43
"218",1.99
"219",2.43
"220",2.36
"221",2.37
"222",2.33
"223",2.4
"224",2.56
"225",2.42
"226",2.41
"227",2.26
"228",2.27
"229",2.1
"230",1.96
"231",2.27
"232",2.37
"233",2.69
"234",2.14
"235",1.99
"236",3.2
"237",2.69
"238",2.55
"239",2.22
"240",2.15
"241",2.19
"242",2.22
"243",2.53
"244",2.45
"245",2.32
"246",2.36
"247",2.36
"248",2.31
"249",2.43
"250",3.62
"251",2.59
"252",2.53
"253",2.42
"254",2.27
"255",2.24
"256",2.44
"257",2.48
"258",2.57
"259",2.34
"260",2.14
"261",2.72
"262",3.76
"263",2.07
"264",2.13
"265",2.07
"266",1.97
