"","value"
"1",2203
"2",2360
"3",2254
"4",2165
"5",2024
"6",2078
"7",2214
"8",2292
"9",2207
"10",2119
"11",2119
"12",2137
"13",2132
"14",1955
"15",1785
"16",1747
"17",1818
"18",1909
"19",1958
"20",1892
"21",1919
"22",1853
"23",1868
"24",1991
"25",2111
"26",2119
"27",1991
"28",1859
"29",1856
"30",1924
"31",1892
"32",1916
"33",1968
"34",1928
"35",1898
"36",1850
"37",1841
"38",1824
"39",1823
"40",1843
"41",1880
"42",1968
"43",2029
"44",1996
"45",1933
"46",1805
"47",1713
"48",1726
"49",1752
"50",1795
"51",1717
"52",1648
"53",1512
"54",1338
"55",1383
"56",1344
"57",1384
"58",1484
"59",1597
"60",1686
"61",1707
"62",1640
"63",1611
"64",1632
"65",1775
"66",1850
"67",1809
"68",1653
"69",1648
"70",1665
"71",1627
"72",1791
"73",1797
