"","value"
"1",57.7
"2",56.82
"3",57.5
"4",57
"5",59
"6",60.87
"7",62.67
"8",61.17
"9",61.8
"10",62.8
"11",64.8
"12",64.25
"13",62.6
"14",62.6
"15",64.5
"16",65.45
"17",61.45
"18",60.07
"19",60.17
"20",60.12
"21",59.77
"22",57.77
"23",58.75
"24",57.87
"25",57.57
"26",58.32
"27",60.32
"28",62.32
"29",64.27
"30",65.15
"31",67.15
"32",67.75
"33",69.72
"34",67.95
"35",66.2
"36",68.2
"37",70.2
"38",69.4
"39",69.7
"40",71.67
"41",70.02
"42",68.02
"43",66.02
"44",66.8
"45",64.8
"46",66.75
"47",66.92
"48",66.07
"49",64.07
"50",62.57
"51",64.57
"52",65.07
"53",66.85
"54",68.85
"55",69.65
"56",71.57
"57",69.57
"58",70.87
"59",69.3
"60",70.55
"61",71.27
"62",71.27
"63",73.27
"64",71.7
"65",72.02
"66",70.02
"67",70.55
"68",72.4
"69",71.4
"70",69.8
"71",71.35
"72",71.52
"73",70.37
"74",68.37
"75",66.37
"76",66.37
"77",67.75
"78",66.9
"79",67.75
"80",69.65
"81",71.65
"82",71.1
"83",72.87
"84",71.27
"85",70.7
"86",71.6
"87",71.22
"88",73.22
"89",71.72
"90",72.4
"91",70.4
"92",68.6
"93",68.12
"94",66.12
"95",64.12
"96",62.45
"97",60.45
"98",60.95
"99",62.95
