"","value"
"1",1.046
"2",1.038
"3",0.925
"4",0.755
"5",1.156
"6",1.163
"7",0.933
"8",1.127
"9",1.053
"10",1.191
"11",0.963
"12",0.961
"13",0.729
"14",0.898
"15",0.925
"16",0.802
"17",0.776
"18",0.865
"19",0.87
"20",0.906
"21",0.818
"22",0.76
"23",0.709
"24",0.642
"25",0.797
"26",0.585
"27",0.782
"28",0.587
"29",0.77
"30",0.512
"31",0.702
"32",0.795
"33",1.088
"34",1.074
"35",1.06
"36",1
"37",1.091
"38",1.209
"39",1.077
"40",0.481
"41",0.974
"42",1.219
"43",1.213
"44",1.05
"45",1.05
"46",0.92
"47",1.32
"48",1.033
"49",1.309
"50",0.979
"51",1.15
"52",0.908
"53",1.113
"54",0.962
"55",1.283
"56",1.094
"57",1.08
"58",0.956
"59",1.104
"60",0.984
"61",1.028
"62",1.159
"63",1.223
"64",0.933
"65",1.167
"66",1.114
"67",0.923
"68",1.03
"69",1.126
"70",0.87
"71",0.824
"72",1.277
"73",1.182
"74",1.365
"75",1.269
"76",1.23
"77",1.446
"78",1.602
"79",1.328
"80",1.294
"81",1.208
"82",1.203
"83",1.51
"84",1.191
"85",1.069
"86",0.927
"87",0.828
"88",0.98
"89",1.187
"90",1.307
"91",1.003
"92",1.128
"93",1.198
"94",1.148
"95",1.19
"96",1.024
"97",1.272
"98",1.283
"99",1.225
"100",1.269
"101",1.14
"102",0.963
"103",0.713
"104",0.817
"105",1.401
"106",1.146
"107",0.826
"108",0.812
"109",0.866
"110",0.997
"111",1.091
"112",1.157
"113",1.077
"114",0.951
"115",1.061
"116",0.899
"117",0.817
"118",0.922
"119",0.579
"120",0.863
"121",0.697
"122",0.814
"123",0.835
"124",0.938
"125",1.201
"126",1.261
"127",0.71
"128",0.6
"129",0.576
"130",0.606
"131",0.579
"132",0.765
"133",0.823
"134",0.856
"135",1.041
"136",0.888
"137",0.674
"138",0.73
"139",0.81
"140",0.73
"141",0.804
"142",0.772
"143",0.741
"144",0.955
"145",0.694
"146",0.829
"147",0.83
"148",0.89
"149",0.884
"150",0.923
"151",0.865
"152",1.026
"153",1.043
"154",0.537
"155",0.693
"156",0.904
"157",0.902
"158",0.779
"159",0.759
"160",0.707
"161",0.804
"162",0.763
"163",0.517
"164",0.704
"165",0.584
"166",0.372
"167",0.607
"168",0.81
"169",0.733
"170",0.618
"171",0.65
"172",0.603
"173",0.702
"174",0.9
"175",0.883
"176",0.727
"177",0.812
"178",0.673
"179",0.724
"180",0.958
"181",0.954
"182",0.845
"183",0.638
"184",0.987
"185",0.987
"186",1.098
"187",1.287
"188",1.179
"189",1.193
"190",1.246
"191",1.084
"192",1.141
"193",1.245
