"","value"
"1",3.14
"2",2.65
"3",4.52
"4",3.24
"5",3.35
"6",2.95
"7",2.66
"8",3.45
"9",2.56
"10",2.29
"11",3.05
"12",4.22
"13",3.41
"14",2.84
"15",3.27
"16",2.33
"17",2.54
"18",2.49
"19",1.89
"20",1.45
"21",2.89
"22",1.84
"23",2.45
"24",1.88
"25",1.23
"26",1.58
"27",3.3
"28",1.14
"29",1.61
"30",1.51
"31",3.25
"32",1.84
"33",2.77
"34",2.35
"35",1.17
"36",2.04
"37",1.58
"38",1.55
"39",2.48
"40",2.36
"41",1.51
"42",0.73
"43",3.26
"44",0.93
"45",2.36
"46",2.05
"47",3.1
"48",2.81
"49",1.91
"50",1.71
"51",2.12
"52",1.44
"53",1.56
"54",2.6
"55",2.09
"56",4.15
"57",1.92
"58",2.18
"59",2.4
"60",2.16
"61",0.43
"62",1.64
"63",1.58
"64",2.56
"65",3.02
"66",1.23
"67",2.24
"68",1.68
"69",2.32
"70",2.02
"71",1.69
"72",2.13
"73",1.24
"74",1.48
