"","value"
"1",3.64
"2",4.13
"3",6.15
"4",4.23
"5",4.24
"6",4.05
"7",4.11
"8",5.21
"9",3.54
"10",3.66
"11",4.07
"12",6.06
"13",4.86
"14",3.48
"15",3.93
"16",2.98
"17",3.96
"18",3.16
"19",2.85
"20",2.88
"21",4.1
"22",2.23
"23",4.36
"24",3.41
"25",2.45
"26",1.67
"27",5.21
"28",2.77
"29",3.66
"30",2.11
"31",5.37
"32",3.09
"33",4.11
"34",3.2
"35",2.19
"36",2.94
"37",2.75
"38",2.81
"39",4.58
"40",4.46
"41",2.48
"42",0.95
"43",5.32
"44",2.05
"45",3.71
"46",2.68
"47",4.54
"48",3.73
"49",2.29
"50",2.31
"51",4.04
"52",1.99
"53",2.51
"54",4.61
"55",3.03
"56",6.44
"57",3.03
"58",3.65
"59",4.1
"60",2.59
"61",1
"62",2.69
"63",2.76
"64",4.06
"65",3.64
"66",1.71
"67",3.34
"68",2.27
"69",3.51
"70",2.72
"71",2.39
"72",2.7
"73",2.05
"74",2.33
