"","value"
"1",12.75
"2",8.08
"3",9.5
"4",10
"5",8.08
"6",8.5
"7",12.25
"8",14.5
"9",12.58
"10",11.58
"11",8.17
"12",6.83
"13",6.09
"14",5.5
"15",6.5
"16",11.87
"17",19.87
"18",14.33
"19",14.17
"20",13
"21",8.25
"22",7.42
"23",8.58
"24",10.08
"25",12.58
"26",14.67
"27",16.75
"28",19.17
"29",11.67
"30",18.75
"31",9.75
"32",9.33
"33",19.08
"34",13.75
"35",13.58
"36",19.33
"37",16.58
"38",11.5
"39",12.08
"40",7.75
"41",6.17
"42",7.08
"43",10.08
"44",27.58
"45",17.25
"46",29.5
"47",45.67
"48",24.33
"49",27
"50",26.83
"51",27.25
"52",38.43
"53",87.33
"54",123.08
"55",102.33
