"","value"
"1",22
"2",29
"3",2
"4",16
"5",12
"6",35
"7",8
"8",83
"9",166
"10",62
"11",77
"12",42
"13",54
"14",56
"15",5
"16",9
"17",78
"18",151
"19",27
"20",14
"21",71
"22",261
"23",22
"24",3
"25",16
"26",70
"27",7
"28",2
"29",26
"30",27
"31",35
"32",9
"33",11
"34",73
"35",39
"36",22
"37",41
"38",31
"39",60
"40",7
"41",28
"42",43
"43",17
"44",26
"45",35
"46",60
"47",75
"48",18
"49",58
"50",38
"51",28
"52",26
"53",29
"54",43
"55",16
"56",40
"57",25
"58",28
"59",12
"60",22
"61",13
"62",52
"63",90
"64",103
"65",15
"66",26
"67",29
"68",102
"69",31
"70",9
"71",33
"72",90
"73",95
"74",17
"75",35
"76",59
"77",115
"78",12
"79",26
"80",38
"81",202
"82",25
"83",83
"84",92
"85",58
"86",0
"87",19
"88",63
"89",108
"90",25
"91",38
"92",231
