"","value"
"1",11080
"2",8928
"3",8959
"4",8991
"5",12079
"6",11141
"7",13802
"8",11577
"9",12511
"10",13165
"11",11279
"12",13199
"13",14158
"14",13331
"15",15443
"16",13600
"17",18380
"18",15271
"19",14992
"20",12545
"21",10973
"22",13105
"23",13787
"24",11263
"25",9010
"26",13088
"27",11524
"28",9926
"29",11753
"30",13101
"31",8313
"32",10177
"33",10191
"34",11992
"35",9248
"36",12260
"37",10875
"38",8326
"39",11613
"40",8771
"41",9298
"42",8193
"43",9798
"44",8671
"45",7474
"46",7512
"47",8919
"48",9346
"49",9690
"50",10016
"51",9799
"52",9190
"53",8711
"54",10296
"55",6463
"56",4892
"57",10580
"58",7726
"59",6137
"60",6361
"61",5487
"62",6532
