"","value"
"1",65202
"2",64713
"3",65704
"4",65139
"5",67259
"6",69456
"7",70675
"8",74240
"9",76472
"10",76096
"11",76806
"12",75563
"13",85071
"14",73622
"15",80269
"16",77059
"17",69666
"18",66489
"19",76459
"20",72821
"21",94324
"22",72627
"23",87244
"24",99690
"25",64918
"26",65561
"27",69937
"28",55577
"29",58129
"30",47044
"31",55667
"32",56634
"33",56427
"34",65170
"35",63847
"36",56864
"37",67288
"38",65852
"39",62233
"40",62869
"41",67578
"42",66717
"43",74127
"44",77361
"45",68974
"46",71635
"47",70102
"48",68410
"49",75156
"50",70582
"51",70100
"52",70396
"53",70703
"54",73354
"55",74910
"56",81741
"57",81622
"58",83687
"59",83431
"60",77248
"61",90640
"62",86401
"63",86922
"64",85544
"65",93847
"66",93563
"67",87187
"68",100696
"69",100532
"70",105099
"71",105971
"72",105294
"73",112753
"74",111446
"75",111179
"76",108488
"77",121954
"78",111749
"79",120612
"80",127744
"81",130845
"82",139130
"83",120532
"84",128438
"85",134208
"86",133417
"87",141681
"88",125605
"89",138596
"90",132820
"91",137933
"92",149350
"93",158525
"94",161516
"95",167810
"96",170178
"97",167063
"98",161343
"99",160891
"100",176033
"101",169105
"102",163405
"103",172938
"104",174593
"105",179707
"106",176646
"107",158273
"108",174899
"109",182181
"110",186415
"111",191118
"112",186544
"113",193551
"114",201763
"115",193068
"116",217515
"117",207165
"118",184032
"119",193109
"120",208069
"121",205540
"122",221374
"123",231700
