"","value"
"1",37.9
"2",37.9
"3",37.9
"4",37.9
"5",37.9
"6",37.7
"7",36.4
"8",36.5
"9",36.4
"10",36.2
"11",36.4
"12",36.6
"13",36.7
"14",36.6
"15",36.6
"16",36.8
"17",36.5
"18",36.6
"19",36.9
"20",36.6
"21",36.5
"22",36.8
"23",36.85
"24",36.7
"25",36.5
"26",36.8
"27",36.6
"28",36.4
"29",36.4
"30",36.35
"31",36.25
"32",36.3
"33",36.2
"34",36.7
"35",36.8
"36",36.5
"37",36.4
"38",36.4
"39",36.2
"40",36.4
"41",36.5
"42",36.3
"43",36.3
"44",36.6
"45",36.35
"46",36.7
"47",36.9
"48",37
"49",36.7
"50",36.5
"51",36.8
"52",36.9
"53",36.9
"54",36.9
"55",36.8
"56",36.9
"57",36.8
"58",37
"59",36.8
"60",36.8
