"","value"
"1",12.1
"2",12.5
"3",12.8
"4",12.8
"5",12.8
"6",12.9
"7",12.9
"8",12.9
"9",13
"10",13
"11",13
"12",13.1
"13",13.2
"14",13.2
"15",13.3
"16",13.4
"17",13.5
"18",13.7
"19",13.9
"20",14
"21",14.1
"22",14.2
"23",14.1
"24",14.1
"25",14.1
"26",14.1
"27",14.1
"28",14.1
"29",14.1
"30",14.1
"31",14.2
"32",14.2
"33",14.3
"34",14.4
"35",14.6
"36",14.7
"37",14.8
"38",15
"39",15.1
"40",15.3
"41",15.4
"42",15.5
"43",15.5
"44",15.7
"45",15.8
"46",15.9
"47",16.2
"48",16.2
"49",16.3
"50",16.4
"51",16.5
"52",16.6
"53",16.8
"54",16.9
"55",17
"56",17.1
"57",17.3
"58",17.5
"59",17.6
"60",17.9
"61",18.1
"62",18.4
"63",18.8
"64",19.2
"65",19.4
"66",19.6
"67",19.9
"68",20.1
"69",20.5
"70",21.2
"71",21.9
"72",22.7
"73",23.3
"74",24.3
"75",25.5
"76",26.4
"77",27.4
"78",28.4
"79",28.6
"80",30.2
"81",31
"82",31.8
"83",32.6
"84",34.5
"85",35.3
"86",36.1
"87",36.8
"88",37.7
"89",38.2
"90",39
"91",39.7
"92",40.6
"93",41.3
"94",42.4
"95",43.4
"96",44.7
"97",45.7
"98",47
"99",47.8
"100",48.8
"101",50
"102",51.1
"103",52.2
"104",54.3
"105",55.3
"106",56.6
"107",58.6
"108",60.3
"109",61.6
"110",62.9
"111",64
"112",65.5
"113",65.2
"114",65.4
"115",66.2
"116",67.2
"117",68.1
"118",69.7
"119",71.3
"120",72.7
"121",74.4
"122",75.6
"123",77.6
"124",79.8
"125",81.4
"126",82.6
"127",84
"128",85.5
"129",87
"130",88.5
"131",90.2
"132",92
"133",92.9
"134",95.2
"135",97.4
"136",99.2
"137",100.9
"138",102.5
"139",103.3
"140",106
"141",105.8
"142",106
"143",106.6
"144",107.6
"145",107.6
"146",107.3
"147",107.4
"148",107.9
"149",108.9
"150",109.3
"151",109.8
"152",110
"153",110.4
"154",111.2
"155",111.9
"156",112.8
"157",114.7
"158",116.2
