"","value"
"1",5702.628
"2",3510.839
"3",2489.322
"4",4596.816
"5",5325.761
"6",6649.765
"7",3530.673
"8",5851.398
"9",4686.074
"10",3902.584
"11",3872.833
"12",5057.988
"13",3590.179
"14",5291.05
"15",7076.222
"16",5747.261
"17",5886.109
"18",3887.708
"19",4805.085
"20",6570.425
"21",8638.246
"22",6684.476
"23",5692.714
"24",6768.777
"25",5305.925
"26",4110.851
"27",6193.55
"28",3416.62
"29",3833.161
"30",4457.968
"31",7463.011
"32",5246.417
"33",3163.721
"34",2305.847
"35",4115.812
"36",5613.375
"37",4453.011
"38",4839.8
"39",3600.097
"40",3768.697
"41",4319.125
"42",7393.589
"43",6347.277
"44",5147.246
"45",5499.324
"46",5876.191
"47",6396.867
"48",5777.015
"49",4710.871
"50",2702.551
"51",5881.148
"52",4130.687
"53",3431.497
"54",7249.781
"55",7140.687
"56",4760.457
"57",3540.591
"58",4869.55
"59",6267.937
"60",4224.906
"61",5682.796
"62",3758.779
"63",5291.05
"64",4254.66
"65",4770.375
"66",9188.675
"67",5781.976
"68",7492.761
"69",3545.55
"70",2231.464
"71",4522.433
"72",3867.874
"73",1914.1
"74",5310.886
"75",3218.268
"76",4155.484
"77",4438.136
"78",4190.195
"79",2241.382
"80",3396.786
"81",6689.437
"82",6644.808
"83",5920.82
"84",6317.527
"85",4904.265
"86",6724.148
"87",4611.691
"88",4810.046
"89",5633.207
"90",7497.722
"91",6605.136
"92",3996.802
"93",3213.309
"94",3689.355
"95",2662.881
"96",3486.044
