"","value"
"1",8385
"2",9127
"3",6911
"4",6354
"5",7912
"6",10199
"7",10837
"8",18875
"9",27382
"10",22520
"11",23322
"12",22633
"13",48386
"14",58640
"15",65365
"16",45374
"17",76242
"18",79340
"19",38914
"20",68069
"21",84066
"22",80289
"23",104565
"24",69994
"25",78615
"26",114371
"27",154416
"28",234968
"29",226527
"30",297024
"31",295984
"32",379466
"33",371603
"34",368645
"35",427833
"36",200877
"37",200436
"38",251306
"39",123126
"40",121282
"41",153640
"42",91918
"43",91985
"44",176282
"45",193418
"46",248120
"47",318568
"48",315722
"49",277680
"50",352768
"51",387203
"52",321350
"53",404806
"54",459803
"55",313339
"56",227498
"57",169986
"58",141857
"59",138469
"60",177826
"61",457257
"62",669431
"63",788992
"64",603322
"65",518595
"66",395346
"67",334203
"68",490109
"69",546889
"70",444427
"71",455302
"72",560319
"73",579663
"74",439730
"75",285631
"76",258536
"77",343267
"78",230832
"79",229299
"80",311715
"81",448572
"82",487918
"83",648743
"84",857046
"85",812870
"86",26499
"87",100499
"88",285349
"89",782870
"90",751786
"91",41570
"92",878587
"93",838172
"94",197892
"95",218480
"96",326700
"97",298826
"98",295403
"99",110618
"100",141132
"101",430001
"102",805228
"103",309556
"104",522919
"105",706896
"106",294314
"107",304488
"108",335175
"109",307255
"110",279678
"111",241700
"112",97139
"113",35576
"114",23068
"115",29470
"116",34956
"117",36329
"118",50244
"119",67895
"120",82998
"121",70756
"122",51776
"123",28781
"124",23725
"125",28551
"126",38119
"127",108721
"128",147292
"129",170570
"130",188317
"131",249187
"132",205717
"133",265520
"134",170434
"135",208177
"136",237790
"137",321625
"138",326867
"139",253265
"140",260686
"141",265398
"142",271344
"143",283763
