"","value"
"1",5.6351
"2",4.6723
"3",4.6157
"4",12.7993
"5",55.2182
"6",105.0561
"7",159.7079
"8",91.7471
"9",82.1193
"10",39.927
"11",26.1932
"12",14.5833
"13",7.9854
"14",8.4668
"15",19.8785
"16",184.3437
"17",56.9172
"18",138.7533
"19",101.9412
"20",52.3864
"21",27.8639
"22",20.3316
"23",11.2702
"24",7.5323
"25",6.2864
"26",6.0315
"27",14.9797
"28",30.8655
"29",51.5369
"30",190.8566
"31",93.1629
"32",152.0623
"33",48.7052
"34",33.6972
"35",18.4344
"36",10.0809
"37",8.5234
"38",8.8066
"39",11.9215
"40",28.6002
"41",105.0561
"42",113.8343
"43",86.3668
"44",60.032
"45",50.1211
"46",48.1389
"47",22.9085
"48",15.5744
"49",13.7621
"50",11.8365
"51",38.5111
"52",68.244
"53",48.9884
"54",175.8486
"55",91.7471
"56",46.7231
"57",52.3864
"58",30.5824
"59",13.7337
"60",11.8365
"61",12.5444
"62",9.6561
"63",30.8655
"64",110.1531
"65",124.3116
"66",145.8326
"67",76.1727
"68",43.325
"69",61.1647
"70",55.7845
"71",27.4109
"72",18.9441
"73",12.6011
"74",9.5995
"75",9.6561
"76",142.1513
"77",382.2795
"78",154.894
"79",79.2876
"80",69.943
"81",31.9982
"82",21.2378
"83",15.7443
"84",8.2969
"85",7.6456
"86",7.7022
"87",8.6933
"88",36.2458
"89",35.1131
"90",37.3784
"91",37.6616
"92",29.1665
"93",17.5849
"94",14.7532
"95",11.8931
"96",5.9183
"97",4.021
"98",4.7856
"99",5.72
"100",27.4958
"101",38.228
"102",81.8361
"103",65.4123
"104",39.6438
"105",21.9457
"106",14.1868
"107",7.7589
"108",5.8616
"109",6.0882
"110",5.4085
"111",7.1359
"112",37.0953
"113",100.2422
"114",115.8165
"115",133.9394
"116",74.4737
"117",126.8602
"118",51.2538
"119",37.9448
"120",24.0128
"121",16.0841
"122",13.7904
"123",23.8429
"124",205.0151
"125",62.5806
"126",243.243
"127",116.3829
"128",66.2618
"129",38.5111
"130",27.156
"131",22.6819
"132",8.7216
"133",6.9943
"134",11.525
"135",13.6771
"136",47.8557
"137",107.8878
"138",259.9501
"139",138.187
"140",82.6856
"141",47.0062
"142",25.8251
"143",18.0662
"144",10.1658
"145",10.0809
"146",13.7054
"147",12.8842
"148",64.2796
"149",192.2724
"150",240.6945
"151",103.357
"152",251.7381
"153",182.0783
"154",74.4737
"155",45.3072
"156",19.5954
"157",11.3834
"158",14.2151
"159",15.6027
"160",164.8049
"161",155.1772
"162",110.7195
"163",98.26
"164",40.7765
"165",29.4497
"166",22.6536
"167",7.9854
"168",7.2492
"169",8.8915
"170",8.8349
"171",19.114
"172",99.1095
"173",66.8281
"174",92.5966
"175",80.7035
"176",42.4755
"177",27.8073
"178",16.1124
"179",13.0541
"180",8.1836
"181",8.9765
"182",6.6828
"183",12.6011
"184",59.7489
"185",79.8539
"186",64.2796
"187",35.6794
"188",29.1665
"189",25.1455
"190",20.9829
"191",16.5371
"192",10.6189
"193",9.4862
"194",8.9482
"195",9.2597
"196",89.7649
"197",83.252
"198",84.951
"199",105.9056
"200",43.325
"201",30.016
"202",17.7831
"203",10.364
"204",9.1747
"205",7.1076
"206",7.4757
"207",7.6739
"208",19.1989
"209",37.3784
"210",120.0641
"211",81.8361
"212",43.325
"213",30.016
"214",25.4287
"215",22.6536
"216",11.4118
"217",8.8349
"218",9.9959
"219",62.5806
"220",73.341
"221",71.9252
"222",66.545
"223",63.4301
"224",33.9804
"225",19.6803
"226",16.7353
"227",11.8082
"228",7.4474
"229",7.7022
"230",6.9093
"231",15.2629
"232",16.6787
"233",68.244
"234",67.1113
"235",37.9448
"236",49.2716
"237",22.8518
"238",21.3227
"239",16.254
"240",5.1254
"241",5.9466
"242",8.5234
"243",12.9692
"244",28.317
"245",47.8557
"246",66.2618
"247",61.1647
"248",49.5547
"249",30.8655
"250",18.6892
"251",12.2329
"252",6.7111
"253",5.3519
"254",11.0436
