"","value"
"1",8006
"2",6757
"3",5562
"4",7349
"5",6537
"6",9204
"7",6919
"8",7220
"9",5121
"10",6724
"11",7905
"12",6653
"13",8197
"14",9109
"15",9308
"16",11138
"17",10396
"18",9024
"19",10820
"20",10206
"21",8284
"22",10672
"23",11311
"24",12682
"25",10072
"26",8987
"27",11497
"28",12703
"29",12900
"30",11480
"31",8010
"32",7943
"33",6985
"34",9205
"35",10924
"36",11651
"37",11335
"38",10910
"39",8.5
"40",10.3
"41",3.9
"42",4
"43",-1.3
"44",5.6
"45",2.1
"46",1.7
"47",-0.8
"48",5.8
"49",2.2
"50",2.6
"51",5.3
"52",4.1
"53",5.3
"54",5.8
"55",5.8
"56",2.9
"57",4.1
"58",2.4
"59",-0.3
"60",2.8
"61",5
"62",5.2
"63",-0.5
"64",-1.3
"65",4.9
"66",4.7
"67",5.3
"68",2.5
"69",-0.2
"70",1.9
"71",-2.5
"72",3.6
"73",6.8
"74",3.4
"75",2.8
"76",3.4
