"","value"
"1",0.71
"2",1.47
"3",1.61
"4",2.97
"5",3.58
"6",0.94
"7",0.68
"8",0.32
"9",-0.67
"10",0.02
"11",-2.56
"12",-0.84
"13",0.38
"14",1.18
"15",1.95
"16",4.08
"17",2.41
"18",0.55
"19",1.16
"20",1.7
"21",0.13
"22",0.63
"23",-2.19
"24",-0.32
"25",1.48
"26",0.84
"27",1.45
"28",3
"29",3.24
"30",-0.62
"31",0.35
"32",3.26
"33",-0.53
"34",0.9
"35",-1.31
"36",-0.91
"37",0.46
"38",0.5
"39",0.96
"40",2.23
"41",3.27
"42",-1.95
"43",0.65
"44",3.05
"45",0.23
"46",-0.45
"47",-1.78
"48",-1.44
"49",1.49
"50",1.22
"51",2.22
"52",4.76
"53",3.04
"54",-2.39
"55",0.89
"56",3.33
"57",-0.14
"58",-0.47
"59",-1.79
"60",-0.49
"61",0.58
"62",2.11
"63",0.69
"64",3.81
"65",3.32
"66",-2.26
"67",1.46
"68",3.81
"69",0.96
"70",-0.03
"71",0.5
"72",-1.7
"73",2.51
"74",0.75
"75",2.21
"76",3.15
"77",3.05
"78",-2.36
"79",0.26
"80",4.94
"81",1.44
"82",-0.12
"83",-1.08
"84",0.19
"85",1.03
"86",2.12
"87",1.58
"88",4.51
"89",2.96
"90",0.3
"91",1.66
"92",4.65
"93",-0.43
"94",-0.43
"95",1.19
"96",-2.93
"97",0.21
"98",2.09
"99",1.6
"100",4.64
"101",2.98
"102",0.86
"103",-1.88
"104",5.01
